tag	chr	start	end	ID	Name	Note
22900931	8	22904756	22908292	Os08g36340	Os08g36340	potassium transporter%2C putative%2C expressed
22900931	8	22916082	22916453	Os08g36350	Os08g36350	hypothetical protein
22919817	8	22921417	22925164	Os08g36370	Os08g36370	expressed protein
22925003	8	22927604	22931024	Os08g36380	Os08g36380	expressed protein
22963472	8	22971625	22974909	Os08g36390	Os08g36390	ZOS8-07 - C2H2 zinc finger protein%2C expressed
22982033	8	22983371	22984561	Os08g36410	Os08g36410	ANTH domain containing protein%2C expressed
22986330	8	22987094	22995473	Os08g36420	Os08g36420	metal cation transporter%2C putative%2C expressed
22988621	8	22996544	22997904	Os08g36440	Os08g36440	HVA22%2C putative%2C expressed
22996691	8	23001447	23003138	Os08g36450	Os08g36450	transcription regulator%2C putative%2C expressed
22998926	8	23005041	23005591	Os08g36460	Os08g36460	expressed protein
23024796	8	23033230	23038596	Os08g36480	Os08g36480	nitrate reductase%2C putative%2C expressed
23033541	8	23039415	23044624	Os08g36490	Os08g36490	kinetochore protein%2C putative%2C expressed
23048248	8	23051421	23055575	Os08g36500	Os08g36500	nitrate reductase%2C putative%2C expressed
23060632	8	23062609	23063226	Os08g36520	Os08g36520	peptidase aspartic family protein%2C putative%2C expressed
23063625	8	23065634	23066980	Os08g36530	Os08g36530	aspartic proteinase nepenthesin precursor%2C putative%2C expressed
23068030	8	23069303	23070603	Os08g36540	Os08g36540	aspartic proteinase nepenthesin-1 precursor%2C putative%2C expressed
23070366	8	23072163	23074552	Os08g36550	Os08g36550	salt tolerant protein%2C putative%2C expressed
23073609	8	23076092	23077443	Os08g36560	Os08g36560	emp24/gp25L/p24 family protein%2C putative%2C expressed
23073609	8	23077540	23079365	Os08g36570	Os08g36570	F-box protein%2C putative%2C expressed
23075548	8	23080316	23081038	Os08g36580	Os08g36580	expressed protein
23083776	8	23085520	23087612	Os08g36590	Os08g36590	antifreeze glycoprotein%2C putative%2C expressed
23087859	8	23092178	23092549	Os08g36600	Os08g36600	expressed protein
23087859	8	23093809	23094441	Os08g36610	Os08g36610	expressed protein
23103550	8	23117028	23119494	Os08g36630	Os08g36630	bifunctional monodehydroascorbate reductase and carbonic anhydrasenectarin-3 precursor%2C putative%2C expressed
23119940	8	23126423	23126680	Os08g36640	Os08g36640	expressed protein
23131948	8	23133630	23135883	Os08g36660	Os08g36660	expressed protein
23144220	8	23147217	23151480	Os08g36680	Os08g36680	bifunctional monodehydroascorbate reductase and carbonic anhydrasenectarin-3 precursor%2C putative%2C expressed
23153915	8	23156557	23156856	Os08g36690	Os08g36690	expressed protein
23155721	8	23158296	23159531	Os08g36700	Os08g36700	HSF-type DNA-binding domain containing protein%2C expressed
23190315	8	23194535	23195275	Os08g36740	Os08g36740	bHelix-loop-helix transcription factor%2C putative%2C expressed
23204013	8	23206856	23207906	Os08g36750	Os08g36750	NFKB%2C putative%2C expressed
23212677	8	23213146	23217626	Os08g36760	Os08g36760	remorin C-terminal domain containing protein%2C putative%2C expressed
23216209	8	23219045	23231059	Os08g36774	Os08g36774	zinc finger family protein%2C putative%2C expressed
23229399	8	23234397	23240846	Os08g36790	Os08g36790	bZIP transcription factor%2C putative%2C expressed
23249062	8	23251217	23251720	Os08g36800	Os08g36800	expressed protein
23253141	8	23256858	23258167	Os08g36810	Os08g36810	expressed protein
23258605	8	23260690	23261934	Os08g36820	Os08g36820	expressed protein
23258605	8	23263233	23264840	Os08g36830	Os08g36830	expressed protein
23269760	8	23273320	23281586	Os08g36840	Os08g36840	glycoprotein 3-alpha-L-fucosyltransferase A%2C putative%2C expressed
23282185	8	23283093	23284708	Os08g36850	Os08g36850	hypothetical protein
23287619	8	23288613	23294164	Os08g36860	Os08g36860	cytochrome P450%2C putative%2C expressed
23333206	8	23335165	23337151	Os08g36900	Os08g36900	alpha-amylase precursor%2C putative%2C expressed
23339665	8	23340676	23343533	Os08g36910	Os08g36910	alpha-amylase precursor%2C putative%2C expressed
23350012	8	23353882	23355003	Os08g36920	Os08g36920	AP2 domain containing protein%2C expressed
23380816	8	23381803	23383577	Os08g36960	Os08g36960	OsFBX296 - F-box domain containing protein%2C expressed
23380816	8	23384707	23385710	Os08g36970	Os08g36970	expressed protein
23380816	8	23386886	23388722	Os08g36980	Os08g36980	AGAP010609-PA%2C putative%2C expressed
23387419	8	23390677	23403054	Os08g36994	Os08g36994	protein transport protein%2C putative%2C expressed
23399410	8	23403049	23404344	Os08g37010	Os08g37010	gibberellin receptor GID1L2%2C putative%2C expressed
23399410	8	23404580	23406926	Os08g37020	Os08g37020	expressed protein
23402791	8	23408421	23409662	Os08g37030	Os08g37030	gibberellin receptor GID1L2%2C putative%2C expressed
23407534	8	23411545	23412899	Os08g37040	Os08g37040	gibberellin receptor GID1L2%2C putative%2C expressed
23416550	8	23417173	23418135	Os08g37050	Os08g37050	gibberellin receptor GID1L2%2C putative%2C expressed
23416550	8	23418693	23420210	Os08g37060	Os08g37060	gibberellin receptor GID1L2%2C putative%2C expressed
23422114	8	23425536	23425856	Os08g37070	Os08g37070	expressed protein
23437604	8	23440688	23441520	Os08g37080	Os08g37080	expressed protein
23443619	8	23444142	23444651	Os08g37090	Os08g37090	expressed protein
23443619	8	23447612	23450250	Os08g37104	Os08g37104	expressed protein
23448425	8	23450391	23452993	Os08g37115	Os08g37115	expressed protein
23453825	8	23463933	23468392	Os08g37130	Os08g37130	oxidoreductase%2C short chain dehydrogenase/reductase family domain containing protein%2C expressed
23465543	8	23468743	23472607	Os08g37140	Os08g37140	phosphoglycerate mutase%2C putative%2C expressed
23473991	8	23475341	23476368	Os08g37150	Os08g37150	DUF617 domain containing protein%2C expressed
23484260	8	23491893	23494532	Os08g37180	Os08g37180	patatin%2C putative%2C expressed
23485684	8	23502943	23505310	Os08g37210	Os08g37210	patatin%2C putative%2C expressed
23503573	8	23515619	23516358	Os08g37220	Os08g37220	hypothetical protein
23544917	8	23545530	23548154	Os08g37250	Os08g37250	patatin%2C putative%2C expressed
23546909	8	23551865	23556346	Os08g37260	Os08g37260	expressed protein
23549735	8	23557556	23559107	Os08g37270	Os08g37270	heat shock protein DnaJ%2C putative%2C expressed
23559870	8	23561840	23566401	Os08g37280	Os08g37280	PWWP domain containing protein%2C expressed
23566747	8	23572563	23573388	Os08g37290	Os08g37290	basic helix-loop-helix%2C putative%2C expressed
23568706	8	23575565	23576310	Os08g37300	Os08g37300	expressed protein
23568706	8	23576720	23579096	Os08g37310	Os08g37310	uncharacterized protein%2C YigZ family%2C putative%2C expressed
23577337	8	23579251	23582179	Os08g37320	Os08g37320	expressed protein
23586516	8	23589603	23590577	Os08g37345	Os08g37345	DNA binding protein%2C putative%2C expressed
23588201	8	23593692	23601132	Os08g37350	Os08g37350	ubiquitin carboxyl-terminal hydrolase family protein%2C expressed
23596557	8	23604687	23605119	Os08g37360	Os08g37360	expressed protein
23606241	8	23613091	23614707	Os08g37370	Os08g37370	mitochondrial carrier protein%2C putative%2C expressed
23620348	8	23623080	23628557	Os08g37380	Os08g37380	glucose-6-phosphate isomerase%2C putative%2C expressed
23646848	8	23648009	23651153	Os08g37390	Os08g37390	cyclin%2C putative%2C expressed
23658962	8	23663492	23665549	Os08g37400	Os08g37400	ZF-HD homeobox protein%2C putative%2C expressed
23664301	8	23668965	23671157	Os08g37410	Os08g37410	expressed protein
23709939	8	23711273	23711611	Os08g37420	Os08g37420	expressed protein
23709939	8	23712629	23717520	Os08g37432	Os08g37432	MATE efflux family protein%2C putative%2C expressed
23714020	8	23717585	23722359	Os08g37444	Os08g37444	signal recognition particle receptor%2C putative%2C expressed
23719988	8	23723612	23727247	Os08g37456	Os08g37456	flavonol synthase/flavanone 3-hydroxylase%2C putative%2C expressed
23730186	8	23730714	23732293	Os08g37470	Os08g37470	2-aminoethanethiol dioxygenase%2C putative%2C expressed
23741061	8	23741373	23747027	Os08g37480	Os08g37480	mediator of RNA polymerase II transcription subunit 22%2C putative%2C expressed
23748488	8	23750332	23752579	Os08g37490	Os08g37490	14-3-3 protein%2C putative%2C expressed
23754797	8	23755951	23763746	Os08g37520	Os08g37520	pentatricopeptide%2C putative%2C expressed
23754797	8	23756149	23758265	Os08g37500	Os08g37500	expressed protein
23793140	8	23793741	23796500	Os08g37570	Os08g37570	spotted leaf 11%2C putative%2C expressed
23797262	8	23803380	23805452	Os08g37580	Os08g37580	homeobox associated leucine zipper%2C putative%2C expressed
23807289	8	23808104	23809164	Os08g37590	Os08g37590	expressed protein
23815719	8	23818978	23819972	Os08g37595	Os08g37595	expressed protein
23815719	8	23820220	23825133	Os08g37600	Os08g37600	citrate transporter%2C putative%2C expressed
23829104	8	23829316	23833752	Os08g37605	Os08g37605	riboflavin biosynthesis protein ribAB%2C chloroplast precursor%2C putative%2C expressed
23831434	8	23834156	23844491	Os08g37610	Os08g37610	expressed protein
23844653	8	23847948	23848388	Os08g37630	Os08g37630	elastin precursor%2C putative%2C expressed
23844653	8	23849660	23850124	Os08g37640	Os08g37640	hypothetical protein
23844653	8	23850361	23852920	Os08g37650	Os08g37650	expressed protein
23844653	8	23853216	23854479	Os08g37660	Os08g37660	plastocyanin-like domain containing protein%2C putative%2C expressed
23856443	8	23858677	23860124	Os08g37670	Os08g37670	plastocyanin-like domain containing protein%2C putative%2C expressed
23856443	8	23860842	23861111	Os08g37680	Os08g37680	expressed protein
23867173	8	23869795	23871110	Os08g37690	Os08g37690	expressed protein
23867173	8	23871195	23876240	Os08g37700	Os08g37700	RNA recognition motif containing protein%2C putative%2C expressed
23876832	8	23880596	23883038	Os08g37710	Os08g37710	expressed protein
23882443	8	23883810	23886495	Os08g37720	Os08g37720	expressed protein
23891512	8	23894541	23896644	Os08g37730	Os08g37730	helix-loop-helix DNA-binding protein%2C putative%2C expressed
23908568	8	23913582	23916860	Os08g37750	Os08g37750	cellulase%2C putative%2C expressed
23920692	8	23921006	23922677	Os08g37760	Os08g37760	zinc finger%2C C3HC4 type domain containing protein%2C expressed
23920692	8	23925546	23925806	Os08g37770	Os08g37770	expressed protein
23920692	8	23926908	23934321	Os08g37780	Os08g37780	NOL1/NOP2/sun family protein%2C putative%2C expressed
23928501	8	23934856	23938888	Os08g37790	Os08g37790	phospho-2-dehydro-3-deoxyheptonate aldolase%2C chloroplast precursor%2C putative%2C expressed
23940222	8	23942237	23947411	Os08g37800	Os08g37800	CAMK_KIN1/SNF1/Nim1_like_AMPKh.4 - CAMK includes calcium/calmodulin depedent protein kinases%2C expressed
23949212	8	23951363	23953011	Os08g37810	Os08g37810	transcription factor like protein%2C putative%2C expressed
23949212	8	23957037	23960962	Os08g37820	Os08g37820	expressed protein
23967508	8	23968501	23968923	Os08g37830	Os08g37830	expressed protein
23967508	8	23969345	23970659	Os08g37840	Os08g37840	phosphate-induced protein 1 conserved region domain containing protein%2C expressed
23978965	8	23982650	23985965	Os08g37860	Os08g37860	expressed protein
23987163	8	23987970	23996461	Os08g37874	Os08g37874	2-nitropropane dioxygenase family%2C putative%2C expressed
23990100	8	23998787	24000227	Os08g37890	Os08g37890	expressed protein
24001594	8	24002867	24011118	Os08g37904	Os08g37904	ZOS8-08 - C2H2 zinc finger protein%2C expressed
24008857	8	24015023	24020655	Os08g37920	Os08g37920	ZOS8-09 - C2H2 zinc finger protein%2C expressed
24021118	8	24021909	24022627	Os08g37930	Os08g37930	beta-expansin precursor%2C putative%2C expressed
24021118	8	24023501	24027173	Os08g37940	Os08g37940	HAD-superfamily hydrolase subfamily IA%2C variant 3%2C putative%2C expressed
24030710	8	24031272	24039316	Os08g37950	Os08g37950	copper-transporting ATPase PAA1%2C putative%2C expressed
24036005	8	24040149	24043302	Os08g37960	Os08g37960	RNA recognition motif containing protein%2C expressed
24047682	8	24051708	24053207	Os08g37970	Os08g37970	MYB family transcription factor%2C putative%2C expressed
24070805	8	24073397	24074599	Os08g37990	Os08g37990	expressed protein
24070805	8	24076473	24076757	Os08g38000	Os08g38000	conserved hypothetical protein
24077164	8	24079623	24082996	Os08g38010	Os08g38010	expressed protein
24082923	8	24083080	24084735	Os08g38020	Os08g38020	bZIP transcription factor domain containing protein%2C expressed
24086648	8	24091635	24094236	Os08g38030	Os08g38030	expressed protein
24107419	8	24113007	24114252	Os08g38060	Os08g38060	RING finger protein%2C putative%2C expressed
24110795	8	24117249	24118681	Os08g38070	Os08g38070	expressed protein
24117302	8	24121860	24123906	Os08g38080	Os08g38080	helix-loop-helix DNA-binding domain containing protein%2C expressed
24119432	8	24124835	24129488	Os08g38086	Os08g38086	heat shock protein%2C putative%2C expressed
24125781	8	24129928	24134716	Os08g38092	Os08g38092	abhydrolase domain-containing protein FAM108C1%2C putative%2C expressed
24131087	8	24137270	24138382	Os08g38100	Os08g38100	LTPL131 - Protease inhibitor/seed storage/LTP family protein precursor%2C putative%2C expressed
24140713	8	24143230	24144696	Os08g38110	Os08g38110	cytokinin-O-glucosyltransferase 1%2C putative%2C expressed
24151211	8	24156812	24157549	Os08g38120	Os08g38120	expressed protein
24151211	8	24158576	24159852	Os08g38130	Os08g38130	cytokinin-O-glucosyltransferase 1%2C putative%2C expressed
24151211	8	24161103	24161556	Os08g38140	Os08g38140	expressed protein
24151211	8	24167787	24169178	Os08g38160	Os08g38160	cytokinin-O-glucosyltransferase%2C putative%2C expressed
24182763	8	24186670	24189469	Os08g38170	Os08g38170	methyladenine glycosylase%2C putative%2C expressed
24188708	8	24204442	24210500	Os08g38200	Os08g38200	phosphatidylinositol 3- and 4-kinase family protein%2C putative%2C expressed
24216663	8	24222406	24228746	Os08g38210	Os08g38210	transcription factor BIM2%2C putative%2C expressed
24230351	8	24232676	24233972	Os08g38220	Os08g38220	dof zinc finger domain containing protein%2C putative%2C expressed
24235528	8	24236160	24236473	Os08g38230	Os08g38230	expressed protein
24244289	8	24245046	24245645	Os08g38250	Os08g38250	skin secretory protein xP2 precursor%2C putative%2C expressed
24244289	8	24249899	24251190	Os08g38260	Os08g38260	hypothetical protein
24250165	8	24252684	24253935	Os08g38270	Os08g38270	fasciclin domain containing protein%2C expressed
24250165	8	24254958	24256532	Os08g38280	Os08g38280	mucin-associated surface protein%2C putative%2C expressed
24257809	8	24258075	24258952	Os08g38289	Os08g38289	expressed protein
24257809	8	24261320	24262356	Os08g38300	Os08g38300	Core histone H2A/H2B/H3/H4 domain containing protein%2C putative%2C expressed
24259111	8	24263164	24269876	Os08g38310	Os08g38310	expressed protein
24268747	8	24274009	24277516	Os08g38320	Os08g38320	AGC_PVPK_like_kin82y.14 - ACG kinases include homologs to PKA%2C PKG and PKC%2C expressed
24279006	8	24279068	24280669	Os08g38330	Os08g38330	OsFBX297 - F-box domain containing protein%2C expressed
24279006	8	24282860	24284377	Os08g38340	Os08g38340	interferon-related developmental regulator family protein%2C putative%2C expressed
24281597	8	24285537	24287246	Os08g38350	Os08g38350	expressed protein
24287066	8	24288152	24288953	Os08g38360	Os08g38360	OsFBX298 - F-box domain containing protein%2C expressed
24309555	8	24311040	24314820	Os08g38400	Os08g38400	oligopeptide transporter%2C putative%2C expressed
24311773	8	24313345	24318770	Os08g38410	Os08g38410	RNA recognition motif containing protein%2C putative%2C expressed
24316377	8	24321045	24321335	Os08g38420	Os08g38420	expressed protein
24325317	8	24326030	24332435	Os08g38440	Os08g38440	GRAM and C2 domains containing protein%2C putative%2C expressed
24331253	8	24333554	24334303	Os08g38450	Os08g38450	expressed protein
24331253	8	24336013	24337028	Os08g38460	Os08g38460	zinc finger%2C C3HC4 type domain containing protein%2C expressed
24342446	8	24346705	24348028	Os08g38470	Os08g38470	OsFBX299 - F-box domain containing protein%2C expressed
24351636	8	24351727	24355840	Os08g38480	Os08g38480	OsFBX300 - F-box domain containing protein%2C expressed
24355118	8	24357601	24358755	Os08g38490	Os08g38490	OsFBX301 - F-box domain containing protein%2C expressed
24363122	8	24364355	24364810	Os08g38510	Os08g38510	expressed protein
24363122	8	24365972	24366817	Os08g38520	Os08g38520	OsFBX302 - F-box domain containing protein%2C expressed
24365112	8	24367531	24368972	Os08g38530	Os08g38530	expressed protein
24367241	8	24371583	24371957	Os08g38540	Os08g38540	expressed protein
24372488	8	24372811	24376318	Os08g38550	Os08g38550	expressed protein
24377762	8	24379092	24382986	Os08g38560	Os08g38560	receptor-like protein kinase 2 precursor%2C putative%2C expressed
24381061	8	24384370	24389116	Os08g38570	Os08g38570	WD domain%2C G-beta repeat domain containing protein%2C expressed
24387123	8	24389390	24390462	Os08g38580	Os08g38580	harpin-induced protein 1 domain containing protein%2C expressed
24387123	8	24391630	24393867	Os08g38590	Os08g38590	OsMADS62 - MADS-box family gene with MIKC* type-box%2C expressed
24397899	8	24397914	24401324	Os08g38600	Os08g38600	copine%2C putative%2C expressed
24397899	8	24402186	24406138	Os08g38610	Os08g38610	pentatricopeptide%2C putative%2C expressed
24403349	8	24407707	24412818	Os08g38620	Os08g38620	expressed protein
24413551	8	24414279	24414845	Os08g38630	Os08g38630	conserved hypothetical protein
24425818	8	24426409	24427374	Os08g38650	Os08g38650	expressed protein
24439586	8	24442363	24443244	Os08g38670	Os08g38670	expressed protein
24441172	8	24443710	24446868	Os08g38680	Os08g38680	expressed protein
24461540	8	24464324	24467971	Os08g38700	Os08g38700	C3-BTB2 - Bric-a-Brac%2C Tramtrack%2C Broad Complex BTB domain with C3 subfamily conserved sequence%2C expressed
24472324	8	24475146	24479529	Os08g38710	Os08g38710	uncharacterized glycosyltransferase%2C putative%2C expressed
24481126	8	24482352	24486058	Os08g38720	Os08g38720	cytochrome c oxidase assembly protein COX15%2C putative%2C expressed
24487367	8	24492423	24492887	Os08g38730	Os08g38730	expressed protein
24490831	8	24495188	24499079	Os08g38740	Os08g38740	glycosyl transferase 8 domain containing protein%2C putative%2C expressed
24497973	8	24500518	24500967	Os08g38750	Os08g38750	ECAGL5 - ECA1 gametogenesis related family protein precursor%2C putative%2C expressed
24502179	8	24503950	24514961	Os08g38760	Os08g38760	expressed protein
24513821	8	24517598	24518572	Os08g38780	Os08g38780	core histone H2A/H2B/H3/H4%2C putative%2C expressed
24516107	8	24520810	24523059	Os08g38790	Os08g38790	expressed protein
24530510	8	24533261	24534959	Os08g38810	Os08g38810	BURP domain containing protein%2C expressed
24537356	8	24537686	24542173	Os08g38820	Os08g38820	transmembrane 9 superfamily member%2C putative%2C expressed
24539471	8	24542849	24545131	Os08g38830	Os08g38830	expressed protein
24543795	8	24548016	24550344	Os08g38840	Os08g38840	expressed protein
24559639	8	24560893	24566112	Os08g38850	Os08g38850	phosphatidylinositol transfer%2C putative%2C expressed
24566889	8	24568485	24568748	Os08g38870	Os08g38870	expressed protein
24574919	8	24575562	24579358	Os08g38880	Os08g38880	WD-40 repeat family protein%2C putative%2C expressed
24578497	8	24581314	24583718	Os08g38890	Os08g38890	expressed protein
24584608	8	24586503	24588071	Os08g38900	Os08g38900	caffeoyl-CoA O-methyltransferase%2C putative%2C expressed
24589040	8	24592945	24597553	Os08g38910	Os08g38910	caffeoyl-CoA O-methyltransferase%2C putative%2C expressed
24596232	8	24597906	24598945	Os08g38920	Os08g38920	caffeoyl-CoA O-methyltransferase%2C putative%2C expressed
24598326	8	24613255	24613587	Os08g38950	Os08g38950	expressed protein
24618525	8	24621380	24622832	Os08g38960	Os08g38960	expressed protein
24629547	8	24633408	24637194	Os08g38970	Os08g38970	transmembrane receptor%2C putative%2C expressed
24636679	8	24639010	24645617	Os08g38980	Os08g38980	chloride transporter%2C chloride channel family%2C putative%2C expressed
24644593	8	24645860	24649860	Os08g38990	Os08g38990	WRKY30%2C expressed
24655660	8	24657076	24658340	Os08g39000	Os08g39000	expressed protein
24659720	8	24659791	24660742	Os08g39010	Os08g39010	expressed protein
24664237	8	24665830	24668437	Os08g39030	Os08g39030	expressed protein
24666235	8	24669314	24671276	Os08g39040	Os08g39040	expressed protein
24666235	8	24673130	24676744	Os08g39050	Os08g39050	pentatricopeptide%2C putative%2C expressed
24674663	8	24677583	24680400	Os08g39060	Os08g39060	F-box protein At-B%2C putative%2C expressed
24674663	8	24681103	24684529	Os08g39070	Os08g39070	COP9 signalosome complex subunit 6a%2C putative%2C expressed
24682481	8	24685246	24694534	Os08g39080	Os08g39080	tetratricopeptide repeat domain containing protein%2C expressed
24690044	8	24695687	24698899	Os08g39090	Os08g39090	coiled-coil domain containing 49%2C putative%2C expressed
24699744	8	24700142	24704804	Os08g39100	Os08g39100	protein phosphatase 2C%2C putative%2C expressed
24707315	8	24712425	24715665	Os08g39120	Os08g39120	expressed protein
24710754	8	24716313	24718310	Os08g39130	Os08g39130	pentatricopeptide%2C putative%2C expressed
24713557	8	24719086	24723553	Os08g39140	Os08g39140	heat shock protein%2C putative%2C expressed
24725149	8	24726945	24731223	Os08g39150	Os08g39150	expressed protein
24731181	8	24731592	24734103	Os08g39160	Os08g39160	formyl transferase%2C putative%2C expressed
24731181	8	24734910	24738361	Os08g39170	Os08g39170	expressed protein
24745398	8	24750054	24755335	Os08g39180	Os08g39180	OsWAK73 - OsWAK receptor-like protein kinase%2C expressed
24750396	8	24762317	24763207	Os08g39190	Os08g39190	expressed protein
24762595	8	24763656	24764078	Os08g39200	Os08g39200	expressed protein
24762595	8	24767343	24770890	Os08g39210	Os08g39210	OsWAK74 - OsWAK receptor-like protein kinase%2C expressed
24769913	8	24772961	24775745	Os08g39220	Os08g39220	OsWAK75 - OsWAK receptor-like protein kinase%2C expressed
24773904	8	24776822	24778619	Os08g39230	Os08g39230	expressed protein
24778767	8	24780310	24786090	Os08g39240	Os08g39240	OsWAK76 - OsWAK receptor-like cytoplasmic kinase OsWAK-RLCK%2C expressed
24797194	8	24800476	24807038	Os08g39250	Os08g39250	EDM2%2C putative%2C expressed
24816638	8	24818308	24820452	Os08g39270	Os08g39270	fasciclin domain containing protein%2C expressed
24823155	8	24823161	24826230	Os08g39280	Os08g39280	expressed protein
24825757	8	24827219	24827811	Os08g39290	Os08g39290	EF hand family protein%2C expressed
24825757	8	24828110	24830865	Os08g39300	Os08g39300	aminotransferase%2C putative%2C expressed
24832398	8	24837641	24842098	Os08g39310	Os08g39310	SWIB/MDM2 domain containing protein%2C expressed
24839384	8	24842864	24844184	Os08g39320	Os08g39320	expressed protein
24849120	8	24854285	24855757	Os08g39330	Os08g39330	skin secretory protein xP2 precursor%2C putative%2C expressed
24859474	8	24861137	24864316	Os08g39340	Os08g39340	expressed protein
24859474	8	24865939	24872160	Os08g39350	Os08g39350	glycerophosphoryl diester phosphodiesterase family protein%2C putative%2C expressed
24877214	8	24878745	24879853	Os08g39360	Os08g39360	expressed protein
24881818	8	24882925	24886350	Os08g39370	Os08g39370	citrate transporter%2C putative%2C expressed
24883931	8	24887761	24891911	Os08g39380	Os08g39380	beta 1%2C2-xylosyltransferase%2C putative%2C expressed
24901420	8	24905299	24908967	Os08g39390	Os08g39390	ZOS8-10 - C2H2 zinc finger protein%2C expressed
24913298	8	24914636	24915049	Os08g39400	Os08g39400	expressed protein
24927715	8	24929534	24934795	Os08g39420	Os08g39420	uncharacterized protein yeiN%2C putative%2C expressed
24934702	8	24935696	24936427	Os08g39430	Os08g39430	thylakoid lumenal 19 kDa protein%2C chloroplast precursor%2C putative%2C expressed
24937946	8	24938689	24947051	Os08g39440	Os08g39440	RNA recognition motif containing protein%2C putative%2C expressed
24953777	8	24953932	24955150	Os08g39450	Os08g39450	AN1-like zinc finger domain containing protein%2C expressed
24960942	8	24965766	24967477	Os08g39460	Os08g39460	AGC_PVPK_like_CDK8.2 - ACG kinases include homologs to PKA%2C PKG and PKC%2C expressed
24969174	8	24970945	24973619	Os08g39470	Os08g39470	expressed protein
24974512	8	24976278	24976848	Os08g39480	Os08g39480	expressed protein
24979646	8	24986083	24991220	Os08g39490	Os08g39490	expressed protein
24989264	8	24992919	24994506	Os08g39500	Os08g39500	60S ribosomal protein L31%2C putative%2C expressed
24997328	8	24999498	25000480	Os08g39510	Os08g39510	expressed protein
25004962	8	25005940	25006155	Os08g39530	Os08g39530	expressed protein
25013040	8	25015691	25017363	Os08g39550	Os08g39550	polygalacturonase inhibitor 2 precursor%2C putative%2C expressed
25022336	8	25023315	25026386	Os08g39560	Os08g39560	OTU-like cysteine protease family protein%2C putative%2C expressed
25026944	8	25031840	25039438	Os08g39570	Os08g39570	Leucine Rich Repeat family protein%2C expressed
25038690	8	25043265	25047377	Os08g39580	Os08g39580	zinc knuckle family protein%2C expressed
25060188	8	25060740	25063403	Os08g39590	Os08g39590	inactive receptor kinase At2g26730 precursor%2C putative%2C expressed
25060188	8	25064640	25066853	Os08g39600	Os08g39600	RNA methyltransferase%2C TrmH family protein%2C putative%2C expressed
25065176	8	25067870	25068460	Os08g39610	Os08g39610	expressed protein
25087577	8	25089523	25092949	Os08g39630	Os08g39630	helix-loop-helix DNA-binding domain containing protein%2C expressed
25101523	8	25102165	25105616	Os08g39640	Os08g39640	cytochrome P450%2C putative%2C expressed
25106977	8	25109655	25111322	Os08g39660	Os08g39660	cytochrome P450%2C putative%2C expressed
25115782	8	25116143	25120996	Os08g39680	Os08g39680	expressed protein
25117256	8	25121291	25134371	Os08g39694	Os08g39694	cytochrome P450%2C putative%2C expressed
25150450	8	25155158	25156888	Os08g39730	Os08g39730	cytochrome P450%2C putative%2C expressed
25153321	8	25156901	25159912	Os08g39740	Os08g39740	expressed protein
25203290	8	25206758	25210102	Os08g39820	Os08g39820	pre-rRNA-processing protein TSR2%2C putative%2C expressed
25206940	8	25211493	25214797	Os08g39830	Os08g39830	ethylene-insensitive 3%2C putative%2C expressed
25216146	8	25216363	25224080	Os08g39840	Os08g39840	lipoxygenase%2C chloroplast precursor%2C putative%2C expressed
25236923	8	25240906	25250279	Os08g39850	Os08g39850	lipoxygenase%2C chloroplast precursor%2C putative%2C expressed
25248932	8	25250314	25254656	Os08g39860	Os08g39860	Os8bglu27 - beta-glucosidase homologue%2C similar to Os4bglu12 exoglucanase%2C expressed
25258709	8	25260124	25266935	Os08g39870	Os08g39870	Os8bglu28 - beta-glucosidase homologue%2C similar to Os4bglu12 exoglucanase%2C expressed
25268460	8	25270058	25273628	Os08g39880	Os08g39880	G-patch domain containing protein%2C expressed
25269664	8	25274449	25278696	Os08g39890	Os08g39890	OsSPL14 - SBP-box gene family member%2C expressed
25280911	8	25280969	25281595	Os08g39900	Os08g39900	hypothetical protein
25300306	8	25301960	25302289	Os08g39930	Os08g39930	expressed protein
25305414	8	25309428	25311744	Os08g39940	Os08g39940	polygalacturonase inhibitor 1 precursor%2C putative%2C expressed
25312518	8	25313536	25318570	Os08g39950	Os08g39950	potassium transporter%2C putative%2C expressed
25316517	8	25319022	25320721	Os08g39960	Os08g39960	3-oxoacyl-reductase%2C chloroplast precursor%2C putative%2C expressed
25319236	8	25321532	25325637	Os08g39970	Os08g39970	ENT domain containing protein%2C expressed
25324165	8	25325994	25329360	Os08g39980	Os08g39980	DNA-binding bromodomain-containing protein%2C putative%2C expressed
25330180	8	25332925	25334600	Os08g39990	Os08g39990	expressed protein
25331523	8	25337017	25337469	Os08g40000	Os08g40000	expressed protein
25340912	8	25341100	25343949	Os08g40010	Os08g40010	expressed protein
25340912	8	25344705	25346660	Os08g40020	Os08g40020	selenium binding protein%2C putative%2C expressed
25349241	8	25351524	25353753	Os08g40030	Os08g40030	CUP-SHAPED COTYLEDON3%2C putative%2C expressed
25354682	8	25354797	25360133	Os08g40040	Os08g40040	expressed protein
25360849	8	25365819	25367334	Os08g40060	Os08g40060	expressed protein
25369558	8	25370364	25371037	Os08g40070	Os08g40070	expressed protein
25374441	8	25374630	25375317	Os08g40080	Os08g40080	expressed protein
25374441	8	25377687	25381281	Os08g40090	Os08g40090	leucine rich repeat containing protein%2C expressed
25385049	8	25385363	25387275	Os08g40100	Os08g40100	expressed protein
