chrom	start	end	cluster	label
10	4235591	4236504	2	2
10	4235591	4236504	3	4
10	4236101	4237039	2	3
10	4236101	4237039	3	4
10	4236508	4237575	2	3
10	4236508	4237575	3	4
10	4237044	4238168	2	2
10	4237044	4238168	3	4
10	4237581	4238659	2	2
10	4237581	4238659	3	4
10	4238273	4239244	2	3
10	4238273	4239244	3	4
10	4238731	4240159	1	4
10	4238731	4240159	2	3
10	4239256	4241576	2	2
10	4239256	4241576	3	4
10	4240165	4243924	2	4
10	4240165	4243924	3	2
10	4241642	4249015	0	4
10	4241642	4249015	2	2
10	4243994	4252836	1	1
10	4243994	4252836	2	2
10	4243994	4252836	4	1
10	4251264	4253794	1	3
10	4251264	4253794	3	4
10	4252851	4254467	0	1
10	4252851	4254467	2	4
10	4252851	4254467	3	2
10	4253813	4255142	2	2
10	4253813	4255142	3	4
10	4254489	4255948	2	2
10	4254489	4255948	3	4
10	4255213	4256714	2	2
10	4255213	4256714	3	4
10	4255996	4259622	2	2
10	4255996	4259622	3	4
10	4256715	4260843	0	8
10	4256715	4260843	2	4
10	4256715	4260843	4	1
10	4259626	4261456	0	2
10	4259626	4261456	2	4
10	4260844	4262798	0	2
10	4260844	4262798	2	4
10	4260844	4262798	4	1
10	4261478	4266437	1	2
10	4261478	4266437	3	4
10	4262800	4271605	1	2
10	4262800	4271605	3	4
10	4266439	4272092	2	2
10	4266439	4272092	4	4
10	4271607	4272898	2	2
10	4271607	4272898	3	4
10	4272098	4273854	2	2
10	4272098	4273854	3	4
10	4272957	4274446	2	2
10	4272957	4274446	3	4
10	4273875	4276127	1	3
10	4273875	4276127	2	4
10	4274471	4277019	1	2
10	4274471	4277019	2	4
10	4276146	4277674	1	2
10	4276146	4277674	3	4
10	4277034	4278739	0	1
10	4277034	4278739	1	2
10	4277686	4279600	0	1
10	4277686	4279600	1	3
10	4278751	4282360	0	1
10	4278751	4282360	1	2
10	4279615	4283909	1	3
10	4282403	4285509	1	3
10	4282403	4285509	3	1
10	4283912	4291098	1	3
10	4283912	4291098	3	1
10	4285510	4293602	2	2
10	4285510	4293602	4	5
10	4291101	4294860	2	2
10	4291101	4294860	6	9
10	4293605	4295703	0	1
10	4293605	4295703	1	2
10	4294901	4296672	1	2
10	4294901	4296672	3	9
10	4295725	4297337	1	1
10	4295725	4297337	3	3
10	4296678	4312848	0	7
10	4296678	4312848	1	2
10	4297362	4314149	0	7
10	4297362	4314149	1	2
10	4312877	4314677	1	3
10	4312877	4314677	2	7
10	4314154	4317991	0	7
10	4314154	4317991	1	3
10	4314690	4319079	1	3
10	4314690	4319079	2	7
10	4318007	4322962	1	7
10	4318007	4322962	2	3
10	4318007	4322962	3	1
10	4319087	4323730	0	7
10	4319087	4323730	1	3
10	4323016	4324644	1	3
10	4323016	4324644	3	7
10	4323737	4326685	1	3
10	4323737	4326685	2	7
10	4323737	4326685	4	1
10	4324646	4328500	1	3
10	4324646	4328500	4	1
10	4326686	4331010	0	7
10	4326686	4331010	1	3
10	4331016	4333599	0	7
10	4331016	4333599	1	2
10	4332161	4334754	0	7
10	4332161	4334754	2	2
10	4333602	4335390	1	2
10	4334778	4336838	0	7
10	4334778	4336838	1	2
10	4335417	4338066	1	2
10	4335417	4338066	3	1
10	4336932	4339234	0	1
10	4336932	4339234	1	3
10	4336932	4339234	3	1
10	4338126	4342541	1	3
10	4338126	4342541	3	1
10	4339263	4344530	0	7
10	4339263	4344530	1	3
10	4339263	4344530	3	1
10	4343154	4346742	0	7
10	4344713	4348481	3	1
10	4346963	4349759	3	1
10	4349779	4433128	0	1
10	4350740	4433688	1	4
10	4438231	4439443	2	1
10	4438713	4455533	3	1
10	4438713	4455533	4	1
10	4439447	4467637	0	7
10	4455560	4468775	0	7
10	4467654	4469850	0	4
10	4467654	4469850	3	1
10	4468784	4473966	0	1
10	4468784	4473966	3	1
10	4469851	4475547	0	1
10	4473974	4476475	0	1
10	4473974	4476475	3	4
10	4475553	4478056	3	7
10	4475553	4478056	4	9
10	4476477	4479073	2	4
10	4476477	4479073	3	1
10	4478085	4480129	3	4
10	4479076	4481336	1	3
10	4479076	4481336	3	7
10	4480155	4481871	2	2
10	4480155	4481871	4	4
10	4481339	4482623	0	3
10	4481339	4482623	4	7
10	4481894	4488848	2	3
10	4481894	4488848	4	7
10	4482677	4489568	1	3
10	4482677	4489568	3	4
10	4488879	4491759	2	3
10	4488879	4491759	3	4
10	4489583	4493482	4	4
10	4489583	4493482	5	5
10	4491760	4496754	2	2
10	4491760	4496754	3	4
10	4493752	4497936	2	4
10	4496774	4498926	2	3
10	4496774	4498926	3	4
10	4496774	4498926	4	1
10	4498016	4499547	0	1
10	4498016	4499547	4	1
10	4498948	4500972	2	4
10	4498948	4500972	6	1
10	4498948	4500972	7	1
10	4499553	4502424	0	1
10	4499553	4502424	1	1
10	4499553	4502424	2	3
10	4499553	4502424	4	8
10	4500975	4504422	0	1
10	4500975	4504422	1	4
10	4500975	4504422	3	3
10	4500975	4504422	5	1
10	4502450	4506215	1	4
10	4502450	4506215	2	3
10	4502450	4506215	4	1
10	4504538	4507771	0	2
10	4504538	4507771	2	4
10	4504538	4507771	4	1
10	4506283	4510113	3	4
10	4506283	4510113	4	1
10	4506283	4510113	6	1
10	4507772	4511526	5	1
10	4510123	4512366	0	4
10	4510123	4512366	2	2
10	4511539	4513078	0	4
10	4511539	4513078	4	2
10	4512376	4513762	5	1
10	4513096	4514538	0	2
10	4513096	4514538	1	1
10	4513096	4514538	3	1
10	4513096	4514538	4	1
10	4513776	4515025	3	4
10	4513776	4515025	4	1
10	4514549	4539766	4	1
10	4514549	4539766	5	8
10	4515044	4540484	1	1
10	4515044	4540484	3	4
10	4515044	4540484	6	1
10	4539771	4541164	1	1
10	4539771	4541164	3	1
10	4539771	4541164	6	1
10	4540537	4542933	0	1
10	4540537	4542933	3	1
10	4540537	4542933	5	1
10	4541190	4543560	1	1
10	4541190	4543560	4	1
10	4541190	4543560	5	1
10	4542936	4569897	2	8
10	4542936	4569897	3	1
10	4543568	4570400	4	1
10	4569910	4570737	0	1
10	4569910	4570737	4	1
10	4570401	4571188	0	1
10	4570401	4571188	6	8
10	4570738	4571648	0	1
10	4570738	4571648	4	8
10	4571200	4572227	3	1
10	4571652	4572805	0	1
10	4571652	4572805	3	1
10	4571652	4572805	4	1
10	4572233	4574142	1	1
10	4572233	4574142	5	1
10	4572827	4574544	1	4
10	4572827	4574544	4	1
10	4574144	4575110	4	8
10	4574545	4575775	6	1
10	4575114	4576935	3	4
10	4575785	4578331	1	7
10	4576939	4579111	1	7
10	4576939	4579111	2	1
10	4578353	4579720	1	7
10	4578353	4579720	2	1
10	4579205	4580385	3	7
10	4579877	4580895	2	7
10	4579877	4580895	3	1
10	4580399	4582973	1	3
10	4580399	4582973	2	4
10	4580911	4583592	0	2
10	4580911	4583592	2	7
10	4582983	4584125	1	3
10	4582983	4584125	3	7
10	4583605	4584747	0	1
10	4583605	4584747	2	7
10	4584127	4585475	2	7
10	4584750	4585991	0	1
10	4584750	4585991	2	4
10	4584750	4585991	3	5
10	4585489	4588032	1	3
10	4585489	4588032	4	1
10	4586102	4588785	2	3
10	4588849	4591713	6	1
10	4594698	4596189	1	7
10	4594698	4596189	4	8
10	4594698	4596189	7	1
10	4595557	4596905	3	7
10	4596196	4598183	0	1
10	4596196	4598183	1	0
10	4596990	4598730	1	3
10	4596990	4598730	3	7
10	4596990	4598730	4	1
10	4598189	4599277	1	3
10	4598189	4599277	3	4
10	4598826	4600463	1	3
10	4598826	4600463	2	4
10	4599396	4602406	3	8
10	4599396	4602406	4	8
10	4600555	4603150	3	4
10	4602470	4604043	3	4
10	4602470	4604043	6	1
10	4603153	4604789	1	3
10	4603153	4604789	2	7
10	4604057	4606712	1	2
10	4604057	4606712	2	4
10	4604804	4608061	1	3
10	4604804	4608061	2	7
10	4606830	4609006	1	3
10	4606830	4609006	2	7
10	4608103	4610528	1	3
10	4608103	4610528	2	4
10	4608103	4610528	3	1
10	4609031	4611098	1	3
10	4609031	4611098	2	4
10	4609031	4611098	3	1
10	4610549	4614265	1	2
10	4610549	4614265	2	7
10	4611156	4615436	2	4
10	4614338	4616227	0	1
10	4614338	4616227	1	2
10	4614338	4616227	3	4
10	4615476	4617242	2	7
10	4615476	4617242	3	8
10	4616342	4629280	2	4
10	4617245	4630162	1	6
10	4617245	4630162	3	7
10	4629290	4634774	1	7
10	4629290	4634774	3	8
10	4630179	4635830	2	7
10	4630179	4635830	3	8
10	4634777	4636819	1	7
10	4634777	4636819	2	8
10	4635843	4637667	2	7
10	4635843	4637667	3	8
10	4636844	4639361	1	3
10	4636844	4639361	3	7
10	4637673	4640776	1	7
10	4637673	4640776	2	8
10	4639364	4642328	1	7
10	4639364	4642328	3	8
10	4640795	4643860	1	7
10	4640795	4643860	3	8
10	4642331	4645022	1	7
10	4642331	4645022	3	8
10	4643903	4646001	2	7
10	4645032	4648767	1	2
10	4645032	4648767	2	7
10	4646003	4656068	1	2
10	4646003	4656068	2	7
10	4648770	4657430	1	7
10	4656090	4659583	1	7
10	4657458	4661479	1	4
10	4659598	4662805	1	4
10	4659598	4662805	2	1
10	4661490	4664447	1	4
10	4661490	4664447	2	1
10	4661490	4664447	5	1
10	4662828	4665966	1	2
10	4664455	4668054	1	2
10	4666001	4675068	0	1
10	4666001	4675068	1	2
10	4668355	4675648	0	7
10	4668355	4675648	1	3
10	4675069	4676537	1	3
10	4675650	4677158	0	7
10	4675650	4677158	1	2
10	4677169	4678611	0	7
10	4678615	4681727	0	4
10	4680578	4682667	0	7
10	4680578	4682667	1	1
10	4681955	4684562	0	7
10	4681955	4684562	1	2
10	4682755	4690341	1	2
10	4690342	4756638	2	7
10	4690342	4756638	4	1
10	4753838	4758670	2	3
10	4753838	4758670	3	7
10	4756654	4760587	2	4
10	4756654	4760587	3	1
10	4756654	4760587	5	8
10	4758672	4762985	2	4
10	4758672	4762985	3	1
10	4758672	4762985	4	1
10	4760620	4767108	1	0
10	4760620	4767108	4	1
10	4760620	4767108	5	8
10	4762989	4776596	0	0
10	4767110	4778690	1	4
10	4767110	4778690	3	1
10	4767110	4778690	4	8
10	4767110	4778690	6	1
10	4776620	4780048	1	0
10	4776620	4780048	2	1
10	4776620	4780048	3	8
10	4778748	4781420	1	0
10	4780057	4782467	0	0
10	4780057	4782467	4	1
10	4781428	4783722	0	0
10	4781428	4783722	4	1
10	4782472	4786111	0	0
10	4782472	4786111	3	8
10	4782472	4786111	4	1
10	4783764	4787603	1	0
10	4783764	4787603	4	1
10	4783764	4787603	5	8
10	4786114	4790014	1	0
10	4786114	4790014	2	8
10	4787820	4791885	0	0
10	4790021	4794482	0	0
10	4791919	4795701	1	2
10	4791919	4795701	4	8
10	4794497	4796461	0	2
10	4794497	4796461	2	1
10	4794497	4796461	3	8
10	4795723	4797176	1	1
10	4795723	4797176	5	1
10	4795723	4797176	6	8
10	4796482	4798061	0	0
10	4796482	4798061	1	1
10	4796482	4798061	2	8
10	4797262	4798705	0	0
10	4797262	4798705	3	8
10	4798067	4799303	2	0
10	4798067	4799303	3	8
10	4798707	4801172	1	0
10	4798707	4801172	5	8
10	4799334	4802855	0	0
10	4799334	4802855	4	8
10	4801246	4805016	0	0
10	4801246	4805016	3	1
10	4801246	4805016	4	6
10	4802859	4833122	4	8
10	4805018	4834993	0	0
10	4805018	4834993	1	1
10	4833148	4836281	0	0
10	4833148	4836281	1	1
10	4835016	4837899	0	1
10	4835016	4837899	1	0
10	4835016	4837899	5	1
10	4836304	4839840	0	0
10	4836304	4839840	1	8
10	4837901	4842454	0	0
10	4837901	4842454	3	8
10	4839861	4845411	0	0
10	4839861	4845411	3	6
10	4842455	4846884	0	0
10	4842455	4846884	3	1
10	4842455	4846884	4	6
10	4845442	4856302	3	8
10	4846897	4859061	1	1
10	4846897	4859061	4	8
10	4856349	4860465	0	0
10	4856349	4860465	4	8
10	4859078	4861547	2	0
10	4860514	4864263	1	0
10	4860514	4864263	3	8
10	4861559	4867927	2	1
10	4864274	4875548	1	0
10	4864274	4875548	2	8
10	4864274	4875548	4	8
10	4867991	4876375	1	0
10	4867991	4876375	2	1
10	4875549	4877273	1	0
10	4875549	4877273	3	1
10	4876378	4878289	1	0
10	4876378	4878289	3	8
10	4876378	4878289	5	1
10	4877309	4878914	1	0
10	4877309	4878914	4	1
10	4878299	4880325	1	0
10	4878299	4880325	4	1
10	4878943	4881172	1	0
10	4878943	4881172	2	8
10	4880347	4882447	1	0
10	4880347	4882447	2	8
10	4881192	4883411	1	0
10	4881192	4883411	3	1
10	4882461	4883879	1	0
10	4882461	4883879	3	8
10	4882461	4883879	4	1
10	4883421	4884595	1	0
10	4883421	4884595	3	8
10	4883421	4884595	4	1
10	4883888	4885153	1	0
10	4883888	4885153	2	8
10	4884602	4886097	1	0
10	4884602	4886097	2	1
10	4885157	4886843	1	0
10	4885157	4886843	6	1
10	4886116	4890824	1	0
10	4886116	4890824	3	8
10	4886116	4890824	5	1
10	4886849	4891801	1	0
10	4886849	4891801	5	8
10	4886849	4891801	7	1
10	4890825	4893386	1	0
10	4890825	4893386	5	1
10	4890825	4893386	6	1
10	4891804	4903883	1	0
10	4891804	4903883	2	1
10	4891804	4903883	3	8
10	4891804	4903883	5	1
10	4893387	4907270	1	1
10	4893387	4907270	3	1
10	4903885	4911602	1	8
10	4907288	4912529	1	0
10	4907288	4912529	5	1
10	4907288	4912529	6	1
10	4911646	4913352	1	0
10	4911646	4913352	2	1
10	4911646	4913352	3	1
10	4911646	4913352	7	1
10	4911646	4913352	8	1
10	4912538	4914297	1	0
10	4912538	4914297	3	1
10	4912538	4914297	8	1
10	4913357	4917814	1	0
10	4913357	4917814	3	1
10	4913357	4917814	5	1
10	4913357	4917814	7	1
10	4914305	4918335	1	0
10	4914305	4918335	4	8
10	4917815	4918921	0	1
10	4917815	4918921	1	0
10	4917815	4918921	4	8
10	4918347	4919451	1	0
10	4918347	4919451	3	8
10	4918347	4919451	6	1
10	4918938	4926893	1	0
10	4918938	4926893	5	1
10	4918938	4926893	7	1
10	4919459	4928951	1	0
10	4919459	4928951	2	1
10	4919459	4928951	3	8
10	4926906	4929508	1	0
10	4926906	4929508	4	1
10	4928961	4931409	1	0
10	4928961	4931409	3	8
10	4928961	4931409	10	1
10	4929514	4932061	2	0
10	4929514	4932061	3	8
10	4931411	4936290	1	0
10	4931411	4936290	2	1
10	4931411	4936290	3	8
10	4931411	4936290	4	1
10	4931411	4936290	7	1
10	4932080	4936945	1	0
10	4932080	4936945	3	1
10	4932080	4936945	5	8
10	4932080	4936945	6	1
10	4936291	4937680	1	0
10	4936291	4937680	4	8
10	4936950	4947214	1	0
10	4936950	4947214	3	8
10	4937711	4948926	1	0
10	4937711	4948926	3	8
10	4947215	4951021	1	0
10	4947215	4951021	3	1
10	4948947	4952071	1	0
10	4948947	4952071	3	1
10	4951084	4952724	1	0
10	4951084	4952724	4	1
10	4951084	4952724	8	1
10	4952080	4953207	1	0
10	4952080	4953207	2	1
10	4952080	4953207	4	1
10	4952732	4954006	1	0
10	4952732	4954006	2	1
10	4952732	4954006	7	1
10	4953224	4954650	1	0
10	4953224	4954650	2	1
10	4953224	4954650	5	1
10	4954012	4958331	1	0
10	4954012	4958331	2	1
10	4954012	4958331	5	1
10	4954012	4958331	8	1
10	4954664	4961842	1	0
10	4954664	4961842	2	1
10	4954664	4961842	5	1
10	4958440	4971935	1	0
10	4958440	4971935	7	1
10	4961854	4975733	1	0
10	4961854	4975733	5	1
10	4971947	4985582	1	0
10	4971947	4985582	4	1
10	4975744	4990942	1	0
10	4975744	4990942	4	1
10	4985585	4991481	1	0
10	4985585	4991481	2	8
10	4990951	4995366	1	0
10	4990951	4995366	2	1
10	4991485	5071341	1	0
10	4991485	5071341	5	1
10	4991485	5071341	7	1
10	4991485	5071341	8	1
10	4991485	5071341	9	1
10	4995370	5084804	1	8
10	5132595	5187028	1	0
10	5151344	5237409	1	0
10	5187088	5244658	2	1
10	5187088	5244658	3	8
10	5237738	5245550	2	8
10	5237738	5245550	4	1
10	5244665	5248740	1	1
10	5244665	5248740	2	8
10	5245552	5263965	0	0
10	5245552	5263965	3	8
10	5248744	5264559	1	0
10	5248744	5264559	2	7
10	5248744	5264559	5	1
10	5264564	5276567	1	4
10	5264564	5276567	2	8
10	5265262	5277961	1	4
10	5265262	5277961	3	1
10	5265262	5277961	7	1
10	5276591	5279602	2	0
10	5276591	5279602	3	6
10	5276591	5279602	4	1
10	5276591	5279602	5	1
10	5277992	5280657	1	0
10	5277992	5280657	3	1
10	5279606	5281443	1	0
10	5280664	5281993	1	0
10	5280664	5281993	2	6
10	5281446	5283837	1	6
10	5283873	5290056	1	0
10	5289160	5291342	1	0
10	5289160	5291342	2	6
10	5290073	5301552	1	0
10	5290073	5301552	2	6
10	5290073	5301552	3	1
10	5290073	5301552	5	1
10	5290073	5301552	7	1
10	5291417	5316171	2	0
10	5291417	5316171	3	6
10	5301555	5317671	2	0
10	5301555	5317671	3	6
10	5316177	5318638	1	0
10	5316177	5318638	3	6
10	5317678	5319919	1	0
10	5317678	5319919	5	1
10	5318641	5321544	2	1
10	5318641	5321544	6	1
10	5319958	5322597	1	0
10	5319958	5322597	2	6
10	5319958	5322597	5	1
10	5321596	5323199	1	0
10	5321596	5323199	2	6
10	5321596	5323199	4	8
10	5321596	5323199	5	1
10	5321596	5323199	6	1
10	5322598	5323581	1	6
10	5322598	5323581	3	8
10	5322598	5323581	5	1
10	5323211	5324166	1	0
10	5323211	5324166	6	1
10	5323591	5324731	1	0
10	5323591	5324731	3	1
10	5323591	5324731	4	1
10	5324173	5326394	1	0
10	5324173	5326394	3	1
10	5324173	5326394	4	8
10	5324736	5327544	1	0
10	5324736	5327544	3	6
10	5324736	5327544	4	8
10	5324736	5327544	5	1
10	5326396	5328363	2	0
10	5327547	5330819	1	0
10	5328371	5331907	1	0
10	5328371	5331907	4	1
10	5328371	5331907	7	1
10	5330868	5333807	0	0
10	5330868	5333807	1	1
10	5330868	5333807	4	8
10	5331915	5334765	1	0
10	5331915	5334765	4	8
10	5331915	5334765	5	8
10	5333825	5335591	1	0
10	5333825	5335591	4	8
10	5333825	5335591	5	8
10	5334802	5339144	0	1
10	5334802	5339144	1	0
10	5334802	5339144	4	8
10	5334802	5339144	5	8
10	5335596	5340513	2	0
10	5339146	5342752	0	1
10	5339146	5342752	2	0
10	5340515	5345852	2	4
10	5340515	5345852	3	6
10	5340515	5345852	4	8
10	5342863	5356638	2	0
10	5342863	5356638	3	1
10	5342863	5356638	4	6
10	5342863	5356638	5	8
10	5356660	5369173	4	8
10	5366688	5370724	1	0
10	5366688	5370724	3	8
10	5369184	5373103	1	0
10	5373132	5380029	1	0
10	5374464	5380759	1	0
10	5380031	5382189	1	0
10	5380031	5382189	3	8
10	5380781	5386957	0	1
10	5380781	5386957	4	8
10	5382197	5395828	0	0
10	5382197	5395828	4	1
10	5386970	5400455	4	8
10	5408539	5413216	1	1
10	5409732	5414333	1	0
10	5409732	5414333	3	1
10	5413235	5415192	1	0
10	5414335	5415615	0	0
10	5415205	5416163	1	0
10	5415618	5417362	0	0
10	5415618	5417362	3	1
10	5416172	5427839	1	0
10	5416172	5427839	3	8
10	5417382	5428581	2	0
10	5417382	5428581	4	1
10	5427845	5429703	1	0
10	5428624	5430617	0	0
10	5428624	5430617	3	1
10	5429753	5432556	0	0
10	5429753	5432556	3	1
10	5430685	5433516	1	0
10	5432561	5434212	0	1
10	5433519	5435032	0	0
10	5433519	5435032	2	8
10	5434213	5436556	1	0
10	5434213	5436556	5	1
10	5435036	5437382	0	0
10	5436563	5439030	0	0
10	5436563	5439030	4	1
10	5437430	5441294	1	0
10	5437430	5441294	3	1
10	5439036	5442878	2	0
10	5439036	5442878	4	8
10	5441319	5444370	1	0
10	5442908	5447920	2	0
10	5442908	5447920	7	1
10	5444385	5451855	1	0
10	5447956	5453501	1	0
10	5447956	5453501	3	1
10	5451889	5454490	1	0
10	5453557	5458108	2	0
10	5454498	5458944	1	0
10	5458111	5460171	0	0
10	5458947	5461951	3	1
10	5460184	5464376	0	0
10	5461983	5487268	0	1
10	5464493	5487864	0	1
10	5487299	5489991	2	0
10	5487299	5489991	4	1
10	5487299	5489991	7	1
10	5487874	5492715	0	0
10	5487874	5492715	7	1
10	5500854	5502947	1	0
10	5502088	5504079	0	0
10	5502963	5505019	0	0
10	5504108	5506667	0	0
10	5505031	5513072	0	0
10	5572141	5579535	1	0
10	5577682	5582328	1	0
10	5583597	5587309	0	0
10	5585235	5587989	0	0
10	5585235	5587989	1	8
10	5587311	5588625	1	0
10	5587311	5588625	3	8
10	5587994	5589552	1	0
10	5588631	5590251	0	0
10	5598109	5601070	0	0
10	5600396	5603975	1	0
10	5600396	5603975	5	8
10	5601152	5606508	0	0
10	5601152	5606508	5	8
10	5606518	5611805	0	0
10	5608940	5612819	1	1
10	5608940	5612819	2	0
10	5611808	5613263	2	0
10	5612846	5614337	1	0
10	5612846	5614337	5	1
10	5617576	5618705	1	0
10	5618332	5619844	1	0
10	5618813	5620480	0	1
10	5621181	5623950	2	0
10	5621181	5623950	7	1
10	5623402	5624928	0	1
10	5623402	5624928	2	0
10	5623402	5624928	5	1
10	5623402	5624928	8	1
10	5623956	5625881	0	0
10	5623956	5625881	1	1
10	5623956	5625881	4	8
10	5624931	5627322	0	0
10	5625888	5628418	1	0
10	5627357	5629180	1	1
10	5627357	5629180	2	0
10	5628427	5630258	1	0
10	5629183	5633764	0	6
10	5629183	5633764	1	0
10	5630260	5635164	0	1
10	5630260	5635164	1	0
10	5630260	5635164	5	8
10	5633829	5636847	0	1
10	5633829	5636847	1	0
10	5635199	5639712	0	8
10	5635199	5639712	1	1
10	5635199	5639712	2	0
10	5636856	5641112	1	8
10	5636856	5641112	2	0
10	5639734	5644596	1	0
10	5639734	5644596	8	1
10	5641242	5646651	2	0
10	5644597	5650010	4	8
10	5653011	5654941	5	7
10	5653989	5655674	0	0
10	5654991	5656705	0	0
10	5654991	5656705	5	7
10	5655827	5658413	1	0
10	5656769	5659505	1	0
10	5659593	5661917	2	0
10	5660579	5663567	1	0
10	5661979	5664966	0	1
10	5661979	5664966	1	0
10	5663612	5669537	1	0
10	5664969	5671310	3	1
10	5669564	5673134	3	8
10	5671312	5673738	0	1
10	5671312	5673738	2	1
10	5673138	5674357	3	1
10	5673750	5675158	0	1
10	5673750	5675158	3	8
10	5674363	5675893	0	1
10	5674363	5675893	2	8
10	5675172	5676797	0	1
10	5675172	5676797	2	8
10	5675902	5679123	0	1
10	5675902	5679123	2	8
10	5676849	5680645	0	1
10	5676849	5680645	4	1
10	5679136	5681690	4	1
10	5680648	5682885	0	1
10	5680648	5682885	4	1
10	5680648	5682885	5	8
10	5682067	5684420	0	1
10	5682067	5684420	3	1
10	5682067	5684420	4	8
10	5682901	5685694	0	1
10	5682901	5685694	4	1
10	5684517	5686659	5	1
10	5685712	5688080	4	1
10	5686725	5688968	3	8
10	5686725	5688968	5	1
10	5688083	5690000	3	8
10	5688083	5690000	5	1
10	5690011	5693593	5	1
10	5691396	5696108	4	1
10	5693600	5699491	3	1
10	5699506	5702964	3	1
10	5700725	5704170	0	1
10	5709529	5710878	2	1
10	5709529	5710878	4	1
10	5721018	5723725	2	1
10	5724101	5726865	0	1
10	5731399	5735178	1	1
10	5733351	5735830	1	1
10	5735184	5737061	0	1
10	5735184	5737061	3	8
10	5735833	5738295	2	8
10	5735833	5738295	3	1
10	5737188	5739409	1	1
10	5737188	5739409	4	8
10	5737188	5739409	5	1
10	5738325	5740502	0	1
10	5738325	5740502	4	8
10	5739410	5746116	0	1
10	5739410	5746116	3	8
10	5740582	5746573	0	1
10	5751714	5762619	0	1
10	5762629	5764388	0	1
10	5762629	5764388	1	1
10	5762629	5764388	4	1
10	5763460	5766231	1	1
10	5763460	5766231	4	8
10	5764406	5767120	0	1
10	5764406	5767120	1	1
10	5764406	5767120	4	8
10	5766232	5768099	0	1
10	5766232	5768099	2	1
10	5767125	5768689	0	2
10	5767125	5768689	5	1
10	5768102	5769665	0	2
10	5768102	5769665	3	8
10	5768692	5770497	0	1
10	5768692	5770497	1	1
10	5769674	5771027	1	1
10	5770529	5771476	1	1
10	5770529	5771476	2	1
10	5771031	5772024	1	1
10	5771031	5772024	4	8
10	5772025	5773266	0	1
10	5772025	5773266	1	8
10	5772530	5773987	0	1
10	5772530	5773987	2	8
10	5773286	5774761	0	1
10	5773286	5774761	1	1
10	5773999	5775587	0	1
10	5773999	5775587	1	1
10	5773999	5775587	2	1
10	5774768	5776360	0	1
10	5774768	5776360	1	1
10	5774768	5776360	2	1
10	5775588	5777295	0	1
10	5775588	5777295	1	1
10	5776362	5779695	1	8
10	5777323	5781461	4	1
10	5779703	5783171	0	1
10	5779703	5783171	4	1
10	5786267	5791494	0	1
10	5786267	5791494	1	1
10	5786267	5791494	5	1
10	5788907	5792362	1	1
10	5791497	5793419	0	1
10	5791497	5793419	1	1
10	5792369	5794342	0	1
10	5793433	5795034	0	1
10	5794345	5795634	0	1
10	5795643	5797735	1	0
10	5796362	5799762	1	1
10	5796362	5799762	5	1
10	5797769	5800820	5	1
10	5799771	5802033	5	1
10	5800952	5804379	5	1
10	5802057	5805871	0	1
10	5804410	5806909	0	1
10	5805907	5807803	0	1
10	5806913	5808492	1	1
10	5806913	5808492	4	1
10	5807811	5809296	0	1
10	5808493	5809846	0	1
10	5808493	5809846	4	8
10	5809297	5810464	0	1
10	5809297	5810464	2	1
10	5809847	5811884	0	1
10	5810511	5813354	3	8
10	5811891	5814844	0	1
10	5811891	5814844	4	1
10	5813367	5816356	0	1
10	5813367	5816356	1	8
10	5814846	5817189	0	1
10	5817190	5818593	0	1
10	5817190	5818593	4	8
10	5817924	5820054	0	1
10	5817924	5820054	4	8
10	5818599	5820612	0	1
10	5818599	5820612	4	8
10	5820060	5821734	4	8
10	5820620	5824557	2	7
10	5820620	5824557	4	8
10	5821742	5826027	3	7
10	5824559	5827729	0	1
10	5824559	5827729	1	2
10	5826029	5829065	1	1
10	5826029	5829065	2	2
10	5827805	5829874	3	7
10	5829124	5830818	2	7
10	5829883	5832358	3	7
10	5830829	5833217	0	2
10	5830829	5833217	3	7
10	5832364	5834385	0	2
10	5832364	5834385	3	7
10	5833227	5835640	0	1
10	5835714	5837284	1	2
10	5836546	5843299	0	1
10	5836546	5843299	4	8
10	5837285	5845442	0	0
10	5843315	5846231	3	8
10	5846234	5847546	1	7
10	5846234	5847546	4	8
10	5846864	5847998	1	2
10	5846864	5847998	5	7
10	5847561	5860264	4	8
10	5861887	5863251	1	2
10	5862613	5863714	0	7
10	5862613	5863714	5	8
10	5863254	5864141	0	7
10	5872189	5895326	3	7
10	5872189	5895326	4	1
10	5872189	5895326	6	1
10	5880363	5896010	4	7
10	5880363	5896010	5	1
10	5880363	5896010	6	1
10	5880363	5896010	7	6
10	5880363	5896010	9	1
10	5895402	5898976	1	2
10	5895402	5898976	2	7
10	5895402	5898976	7	1
10	5896057	5901135	1	2
10	5896057	5901135	3	6
10	5896057	5901135	4	6
10	5896057	5901135	5	1
10	5899490	5903962	3	6
10	5899490	5903962	4	1
10	5901151	5904826	0	1
10	5901151	5904826	1	2
10	5901151	5904826	4	1
10	5904827	5908524	2	7
10	5904827	5908524	3	1
10	5906508	5910864	3	7
10	5906508	5910864	4	1
10	5908561	5911716	3	7
10	5908561	5911716	4	1
10	5910893	5962566	2	7
10	5910893	5962566	3	1
10	5962655	5967713	0	7
10	5965583	5968994	0	7
10	5965583	5968994	3	8
10	5967759	6006287	2	8
10	5969073	6008011	2	7
10	5969073	6008011	3	8
10	6006308	6011044	3	7
10	6006308	6011044	4	8
10	6008022	6012370	1	1
10	6008022	6012370	3	7
