chrom	start	end	cluster	Nsnps	label
10	6950261	6952053	0	51	1876
10	6950913	6952891	0	50	5552
10	6954543	6955900	2	55	4983
10	6955241	6956478	0	51	4106
10	6955920	6957242	0	71	2479
10	6956521	6983038	0	51	4648
10	7105518	7107030	1	27	5849
10	7109778	7112045	0	55	6090
10	7115917	7118940	0	81	5210
10	7117614	7121849	0	74	2631
10	7119016	7123996	3	71	2437
10	7121889	7124605	0	72	1333
10	7123999	7125134	1	78	913
10	7124609	7125702	2	75	4640
10	7125139	7126315	0	69	4175
10	7139491	7153827	0	65	640
10	7153102	7165960	0	45	1840
10	7165972	7219370	0	79	355
10	7223801	7225514	0	80	2793
10	7224724	7226599	0	73	5868
10	7225538	7227519	0	70	4387
10	7227526	7229853	1	51	277
10	7244072	7245794	0	64	3358
10	7244985	7246734	1	71	1502
10	7245824	7247630	3	69	5745
10	7246735	7248562	0	71	859
10	7247667	7250163	0	80	1143
10	7256774	7260407	0	86	4093
10	7260457	7263490	2	81	3309
10	7270605	7272920	0	76	1434
10	7272104	7273666	0	75	3286
10	7274552	7276464	0	72	4708
10	7275629	7277295	1	60	2536
10	7278889	7280066	1	40	3062
10	7290714	7292326	2	66	4381
10	7293430	7294854	2	55	288
10	7293924	7295646	0	67	5376
10	7294889	7296591	0	74	4092
10	7300212	7309337	1	78	411
10	7316489	7330444	1	53	1907
10	7331495	7335214	0	75	2535
10	7335215	7339643	1	39	1670
10	7336874	7341710	1	66	2101
10	7339646	7342489	2	82	4549
10	7341711	7345913	0	74	4063
10	7342536	7347352	1	81	2669
10	7345983	7348647	0	79	6073
10	7380410	7381328	0	55	1551
10	7384592	7389213	1	77	932
10	7387775	7391167	1	61	4937
10	7391172	7397627	2	76	3198
10	7395520	7399029	0	71	5998
10	7397634	7400679	0	80	2688
10	7399041	7402586	1	88	4343
10	7400739	7403262	1	95	142
10	7402594	7404683	0	91	5381
10	7405470	7407331	0	40	179
10	7410614	7413152	0	91	3268
10	7411836	7414047	0	84	2800
10	7413163	7416363	0	77	1361
10	7422585	7425064	1	78	5363
10	7425106	7426595	0	47	1319
10	7425848	7427471	0	57	5341
10	7426628	7428871	0	69	383
10	7427534	7430314	0	73	1696
10	7433571	7435429	0	87	2043
10	7438513	7444403	0	66	3806
10	7441327	7446003	0	66	4511
10	7446016	7451560	0	68	1075
10	7451577	7453947	0	64	1212
10	7452860	7455247	1	77	891
10	7455322	7457227	0	69	3913
10	7458351	7459532	0	66	5724
10	7459555	7461518	0	54	3010
10	7468723	7474845	0	51	5462
10	7469559	7475568	0	66	2093
10	7477122	7482606	0	79	2958
10	7477988	7483380	0	71	2763
10	7484136	7486471	0	89	4604
10	7484983	7487267	0	80	2652
10	7486482	7494731	0	66	1738
10	7487279	7496210	0	68	2838
10	7498474	7504471	0	60	2574
10	7501902	7505512	0	63	1046
10	7505523	7508894	0	76	4923
10	7522399	7524950	0	77	1436
10	7523407	7528221	0	68	4621
10	7533050	7534509	0	73	4756
10	7534522	7537429	0	69	2123
10	7561631	7564853	0	72	2999
10	7562982	7565739	0	70	4856
10	7573755	7578022	0	50	830
10	7578438	7581254	0	49	1838
10	7585114	7586348	1	50	115
10	7587722	7590441	0	50	2633
10	7588849	7593208	0	71	5819
10	7594324	7600187	0	70	242
10	7600200	7615108	0	83	2803
10	7613516	7615877	1	52	2775
10	7615878	7617701	0	52	3949
10	7626961	7629118	0	81	4784
10	7629152	7635786	0	78	2845
10	7634988	7637063	0	80	5281
10	7635787	7638135	0	90	298
10	7637070	7639312	0	96	5999
10	7639319	7648001	0	76	5832
10	7649785	7654572	0	70	5553
10	7650500	7655484	0	54	5529
10	7678135	7680425	0	43	4526
10	7679315	7681992	0	65	5537
10	7682053	7684859	0	88	2180
10	7684132	7685748	0	63	3907
10	7688421	7690532	0	54	5051
10	7689238	7691074	0	61	4283
10	7690534	7691925	0	72	898
10	7691080	7694284	0	72	4899
10	7694288	7699660	0	71	5709
10	7753482	7755733	0	56	3126
10	7764898	7767724	0	57	2823
10	7766677	7778209	0	42	1004
10	7778248	7781985	0	82	5812
10	7782009	7783513	0	87	2642
10	7804877	7807625	0	88	4860
10	7822570	7827998	0	71	3136
10	7826853	7828657	0	63	4341
10	7828127	7829327	0	57	835
10	7933409	7944780	0	59	4030
10	7948059	7950848	0	65	291
10	7949141	7953149	0	59	4300
10	7972045	7980444	0	35	701
10	7982990	7986337	0	63	5372
10	7987322	7989041	0	83	2628
10	7991444	7994399	0	34	307
10	8288558	8290723	0	93	4887
10	8322360	8324171	0	47	3494
10	8323221	8346459	0	46	297
10	8378415	8379462	0	58	502
10	8378927	8381919	0	74	5826
10	8388509	8404530	0	87	3713
10	8418944	8420548	0	65	5699
10	8419637	8421276	0	75	1934
10	8420569	8422123	0	87	671
10	8421282	8423283	0	91	4379
10	8422149	8424562	0	84	2158
10	8424605	8426725	0	78	3179
10	8444730	8447530	0	46	4596
10	8465242	8466988	0	63	466
10	8472318	8473772	0	83	2393
10	8473097	8476092	0	83	1086
10	8473774	8476989	0	93	2632
10	8476097	8478065	0	91	216
10	8477022	8479303	0	73	1370
10	8505607	8507626	0	69	1694
10	8512566	8514923	0	74	5033
10	8513590	8515843	0	79	5955
10	8515335	8516879	0	41	2920
10	8516153	8517565	3	18	5901
10	8531309	8532384	0	40	70
10	8551292	8553754	0	48	5025
10	8562867	8571988	0	65	3514
10	8571993	8587506	0	78	2414
10	8596880	8600149	0	73	2384
10	8661456	8680595	0	57	1323
10	8682389	8684201	0	82	4519
10	8683536	8684952	0	88	3527
10	8684248	8685726	1	95	2146
10	8684956	8687363	0	92	4425
10	8699721	8700433	0	57	4993
10	8709001	8721626	0	64	1485
10	8780276	8782717	0	76	643
10	8784292	8786484	1	81	5485
10	8785084	8788345	2	89	191
10	8799410	8801754	0	72	5712
10	8803612	8804917	0	61	936
10	8804923	8806597	0	86	3477
10	8809864	8812524	0	76	4284
10	8846922	8869384	0	55	4687
10	8872255	8882273	0	36	855
10	8875900	8886942	0	33	1374
10	8886948	8888841	2	85	1919
10	8905226	8906508	0	36	104
10	8906516	8909102	0	42	238
10	8909395	8913858	0	32	185
10	8917864	8921510	0	87	3186
10	8918757	8923729	0	67	3756
10	8939428	8943980	0	79	2728
10	8976815	8978534	0	63	3002
10	8979765	8988689	0	74	2567
10	8982794	8991057	0	70	5251
10	8997206	9001225	0	77	3451
10	8999113	9003484	0	78	815
10	9001298	9004988	0	69	3944
10	9003579	9005762	0	48	2288
10	9009216	9028729	0	49	5239
10	9028066	9029167	0	45	3150
10	9028871	9029827	0	31	3277
10	9034473	9035720	0	34	3761
10	9035766	9036666	0	40	2060
10	9040532	9054259	0	71	3114
10	9054288	9057471	0	76	4959
10	9066246	9069111	2	84	1268
10	9067591	9070546	0	71	5266
10	9089873	9093010	1	97	2108
10	9093038	9097736	0	85	759
10	9097769	9100786	0	94	948
10	9100921	9103463	0	84	5342
10	9101999	9105600	0	70	2319
10	9103489	9108314	0	59	5366
10	9105607	9112806	0	59	1688
10	9108982	9114108	0	53	3101
10	9121586	9125080	0	55	2644
10	9123070	9127804	0	62	3006
10	9130876	9132123	0	43	4761
10	9132150	9133271	0	53	4491
10	9132760	9133729	0	31	2500
10	9133783	9135140	0	37	4924
10	9134648	9135769	0	49	3974
10	9135154	9137648	0	63	5698
10	9135788	9139766	0	91	1697
10	9137665	9141270	0	94	1524
10	9139791	9142119	0	90	3092
10	9142182	9149015	0	50	5550
10	9145798	9149713	0	41	5401
10	9154613	9155752	0	49	4889
10	9155215	9156357	0	53	394
10	9157080	9159692	0	75	582
10	9160327	9163757	0	58	1182
10	9202171	9216352	0	80	2459
10	9234909	9237039	1	96	3973
10	9236296	9237932	1	87	5139
10	9237054	9252026	1	76	3190
10	9255419	9259245	0	47	3743
10	9270149	9272638	0	89	1601
10	9274807	9278478	0	91	4532
10	9283243	9304694	2	85	1114
10	9284980	9305979	0	80	2827
10	9307655	9309198	0	65	2523
10	9325370	9327081	0	86	3948
10	9327766	9328819	0	66	5461
10	9329299	9333399	0	54	6005
10	9331907	9334330	0	51	4358
10	9334337	9337292	0	45	322
10	9335772	9338759	0	52	1392
10	9341384	9344206	0	82	4812
10	9344222	9347945	2	58	794
10	9374342	9375975	1	50	5942
10	9374948	9377876	2	57	4074
10	9376500	9379431	1	91	1214
10	9383573	9389805	0	49	2919
10	9395691	9403374	0	94	3060
10	9397800	9526229	0	46	4167
10	9403426	9539431	0	38	2167
10	9539446	9542344	0	69	5291
10	9542392	9552157	0	48	5243
10	9551175	9552569	0	65	2889
10	9552159	9553136	0	68	758
10	9552573	9553971	0	52	358
10	9620996	9622224	0	94	1565
10	9624416	9626441	1	29	4680
10	9721189	9723381	0	84	1227
10	9729670	9735493	0	67	523
10	9756492	9761589	0	87	4399
10	9758282	9763973	0	73	239
10	9774760	9779909	0	83	2324
10	9777154	9783516	0	89	5820
10	9779973	9785161	0	86	4221
10	9798163	9799796	0	98	4024
10	9799809	9814367	0	81	5933
10	9816089	9818352	0	86	3553
10	9825623	9827659	0	78	3119
10	9862884	9869201	0	52	5318
10	9865241	9869727	0	75	165
10	9919160	9921484	2	97	4852
10	9946163	9949266	1	85	4639
10	9951318	9954582	3	89	1814
10	9955646	9958435	1	97	2677
10	9963713	9966840	2	80	579
10	9996306	10009571	3	76	1726
10	9997746	10010889	9	43	4839
10	9997746	10010889	13	43	3871
10	9997746	10010889	6	43	2681
10	10015446	10018344	4	70	4438
10	10017717	10029862	4	78	2883
10	10075348	10081953	3	91	4159
10	10081172	10082555	2	99	3721
10	10081964	10084076	3	97	2847
10	10084835	10086647	4	83	5471
10	10085705	10087699	4	76	5520
10	10087707	10089190	4	98	4016
10	10088536	10090900	1	84	5862
10	10089192	10092012	4	75	716
10	10090910	10094218	5	92	5267
10	10116070	10118260	0	87	2357
10	10265755	10270564	5	74	1039
10	10282646	10292912	0	72	6049
10	10311188	10315988	0	87	315
10	10319644	10320944	1	40	3447
10	10320415	10321779	1	34	4781
10	10427055	10431378	1	57	328
10	10447874	10448879	4	50	2275
10	10448397	10450431	4	58	3416
10	10618016	10624299	4	32	733
10	10621619	10626907	7	40	1627
10	11099460	11103978	3	45	4018
10	11543369	11546646	6	118	3909
10	11670956	11675183	5	101	5576
10	11799437	11806273	0	71	1501
10	11806274	11811814	0	70	5811
10	11821895	11825602	0	83	3454
10	12013646	12020070	5	57	5353
10	12016994	12022359	5	69	5391
10	12020076	12026424	5	65	4249
10	12022388	12027547	4	57	4814
10	12026550	12029124	4	49	1811
10	12027647	12031788	4	50	780
10	12029176	12035635	4	68	2806
10	12031803	12040919	4	72	1951
10	12152138	12167699	4	35	3030
10	12169650	12171712	3	46	3830
10	12279772	12283138	3	52	509
10	12475088	12480015	3	67	2279
10	12538718	12541976	1	57	5717
10	12540413	12543183	4	83	773
10	12541999	12548701	4	77	1355
10	12548996	12562432	3	48	3857
10	12560976	12592008	2	43	2036
10	12727685	12729630	4	43	929
10	12805175	12810064	1	71	2456
10	12901107	12904116	4	20	3591
10	12903370	12904584	1	11	3215
10	12970300	12972654	3	21	4302
10	12989730	12992222	3	47	18
10	13035178	13040725	4	35	1040
10	13143458	13149790	4	55	3015
10	13335907	13339335	6	82	1674
10	13337389	13340602	6	65	660
10	13342213	13350106	5	41	6086
10	13344085	13352323	4	52	6068
10	13400177	13405385	3	74	4620
10	13405403	13411915	1	59	5753
10	13413313	13414407	2	42	4383
10	13413782	13415399	4	48	2840
10	13413782	13415399	5	48	2369
10	13416210	13418012	3	32	327
10	13417379	13418774	4	42	4765
10	13418799	13420352	2	31	5061
10	13419372	13421658	3	39	5877
10	13420408	13422285	4	39	6045
10	13421678	13424930	4	65	3470
10	13427484	13428632	6	25	1050
10	13428084	13429641	5	41	395
10	13428766	13430551	3	56	1997
10	13429800	13431587	4	47	4267
10	13466402	13470883	4	69	3058
10	13468920	13471983	3	60	5014
10	13471986	13475077	4	76	1874
10	13474391	13475895	4	70	1273
10	13475144	13476498	4	45	2105
10	13479400	13483745	3	55	2613
10	13481685	13485300	4	56	2526
10	13485369	13488429	3	43	5856
10	13488480	13491648	2	45	5852
10	13502130	13504269	3	40	839
10	13502832	13505729	3	70	5361
10	13504270	13507246	4	80	5682
10	13526486	13528857	3	80	3563
10	13527624	13529769	4	39	2421
10	13528984	13531709	2	8	3412
10	13529825	13533394	3	35	1168
10	13589726	13591839	2	45	1455
10	13590460	13594717	3	89	2141
10	13681893	13688315	2	45	1422
10	13807197	13814224	2	41	371
10	13812085	13818300	2	41	620
10	13827334	13831036	5	36	1949
10	13841705	13847366	4	29	4130
10	13844592	13849658	4	30	783
10	13863738	13866119	4	37	5131
10	13917074	13922243	4	35	2899
10	14842908	14849205	2	82	1516
10	15747388	15751261	2	29	3040
10	16028224	16029391	4	17	550
10	16509782	16512097	5	105	5041
10	16557722	16567170	6	63	5216
10	16622347	16624999	1	112	2174
10	16624208	16626425	1	104	3230
10	16625012	16634998	1	89	711
10	16626431	16638707	1	103	4105
10	16635000	16640000	1	96	658
10	16638746	16643169	1	84	255
10	16682695	16686502	1	79	5022
10	16788735	16793640	3	43	4015
10	17434714	17438640	3	33	1740
10	17445926	17451570	4	75	4892
10	17495221	17500185	2	56	2026
10	17723068	17728438	1	54	3559
10	17726812	17730556	1	41	1304
10	17777546	17783764	1	44	4884
10	17798122	17801733	3	37	4172
10	17800500	17803142	3	34	3406
10	17840500	17844192	2	77	4083
10	17886385	17890772	5	83	5614
10	17939533	17942711	3	31	2570
10	18072962	18077940	6	82	3706
10	18101188	18104015	3	42	3152
10	18366872	18370370	3	31	5496
10	18662211	18663585	6	89	2970
10	19344608	19348470	3	72	6026
10	20282126	20288594	3	96	423
10	20299940	20307295	1	38	2547
10	20409437	20412850	2	73	5570
10	20411619	20414087	3	82	5989
10	20418126	20427853	4	82	5686
10	20420405	20430866	2	88	5447
10	20427923	20433264	2	95	2834
10	20431097	20436358	3	88	3765
10	20434720	20437657	3	64	260
10	20436458	20464495	3	59	2076
10	20437663	20483228	8	35	4328
10	20464832	20489724	2	30	2072
10	20483258	20493582	4	67	6058
10	20489739	20517147	4	58	2163
10	20493604	20538882	3	43	4545
10	20517157	20540162	2	59	4065
10	20538899	20552104	3	70	4342
10	20550308	20553986	3	56	3995
10	20552162	20556424	3	50	5484
10	20554001	20558861	3	58	2907
10	20556451	20561610	3	60	933
10	20558884	20563349	3	56	5780
10	20561730	20564676	3	50	4144
10	20563400	20566374	4	67	2122
10	20564700	20573212	3	59	5624
10	20566420	20575579	3	45	5290
10	20573221	20577000	3	87	2096
10	20575582	20590116	3	114	4270
10	20577001	20592637	3	101	3226
10	20596240	20599024	3	102	2568
10	20597161	20601079	3	80	5762
10	20601127	20604639	4	106	1294
10	20602644	20607838	4	94	4305
10	20604640	20609819	3	82	5028
10	20607842	20611952	3	83	1254
10	20634491	20639144	3	63	2368
10	20638843	20640644	4	41	2512
10	20708715	20713991	4	64	5610
10	20711309	20718830	4	73	5154
10	20756891	20761194	3	43	2959
10	20758510	20762298	2	58	5559
10	21099991	21102099	3	56	4170
10	21111458	21114789	3	42	226
10	21113182	21117859	5	57	4658
10	21136813	21142496	3	61	4821
10	21140568	21143941	2	55	3954
10	21142516	21146101	3	45	4941
10	21168352	21172998	7	40	397
10	21177533	21180991	1	56	2007
10	21232045	21236259	1	55	4384
10	21261007	21264954	4	39	3376
10	21372497	21379393	4	46	1263
10	21377293	21381306	6	42	5664
10	21512888	21515746	1	13	5611
10	21834377	21838072	4	52	456
10	21977666	21981348	4	73	4514
10	21979422	21982099	4	52	5280
10	22013296	22020967	4	57	4050
10	22027840	22035233	3	34	47
10	22030819	22036991	3	56	4272
10	22766530	22774628	6	51	679
10	22768816	22776469	3	52	3845
10	22774649	22780712	4	46	4801
10	22776473	22783397	3	55	1649
10	22780863	22783979	3	32	1505
10	22787269	22791184	4	49	2474
10	22789527	22793910	3	28	2732
10	22794116	22797481	3	64	4301
10	22795655	22798904	3	79	2332
10	22797527	22800742	3	80	5843
10	22798922	22802116	3	70	1047
10	22802147	22815345	3	34	4124
10	22813367	22819620	3	68	5738
10	22819624	22824171	3	77	3422
10	22823029	22827169	3	77	1661
10	22824175	22830290	3	57	3528
10	22827170	22832902	9	49	1970
10	22836778	22840774	3	34	1538
10	22839195	22843887	3	49	166
10	22840824	22849007	3	69	4905
10	22843902	22851593	2	74	5752
10	22852925	22856088	2	81	4148
10	22854897	22859258	3	45	1783
10	22863178	22865508	3	16	3423
10	22864451	22867234	2	18	5669
10	22873746	22880094	3	60	3718
10	22875827	22888747	2	75	265
10	22880098	22890025	2	77	2868
10	22888757	22891415	2	60	2989
10	22899600	22902410	1	31	4153
10	22901650	22908054	5	31	2584
10	22902468	22909988	6	61	2178
10	22908072	22912532	2	66	274
10	22910005	22913853	2	36	2924
10	22912589	22915619	2	27	5984
10	22913857	22917913	2	48	13
10	22915622	22919661	3	82	5371
10	22919662	22924591	2	45	4415
10	22922586	22928344	2	35	285
10	22924594	22929677	3	31	1184
10	22929681	22933260	2	41	2636
10	22931822	22934195	2	71	3516
10	22933320	22936459	2	77	3908
10	22934222	22939101	2	57	2416
10	22936464	22942549	2	50	2017
10	22939104	22944502	3	40	3082
10	22942559	22945785	2	35	4754
10	22944509	22948095	2	57	323
10	22945917	22948958	3	61	4804
10	22948160	22949686	3	46	1393
10	22949020	22950174	2	55	5225
10	22949702	22950597	2	51	5655
10	22950252	22951266	3	27	2048
10	22950745	22951852	3	34	1280
10	22952884	22954630	2	73	5228
10	22953639	22955621	2	54	2799
10	22954646	22964745	3	60	1512
10	22955625	22969056	2	74	854
10	22964758	22969911	3	75	4464
10	22969072	22973935	2	82	2905
10	22982723	22988822	2	35	3086
10	22985926	22992750	2	70	4857
10	22989090	22995666	3	78	2315
10	22992865	22998092	4	52	4361
10	22995677	23000435	3	54	2821
10	22998131	23009456	4	61	4928
10	23011620	23020038	5	72	1327
10	23023210	23028107	4	81	1128
10	23024889	23028994	4	37	5593
10	23081303	23087313	3	53	2518
10	23096287	23100040	3	31	2917
10	23107461	23110165	4	89	4728
10	23118160	23120404	5	81	2481
10	23123310	23125392	5	85	1817
10	23147049	23151926	4	38	5661
10	23149571	23153823	5	33	2336
10	23169517	23172468	2	18	3393
10	23185663	23188766	5	58	4713
10	23188778	23192359	5	34	3395
10	23190925	23193846	6	30	1112
11	287059	294522	3	58	5166
11	290862	300841	3	33	5194
11	491193	492815	5	29	2463
11	491193	492815	6	29	306
11	491956	502809	1	18	245
11	491956	502809	3	18	2342
11	519213	521337	2	30	4883
11	520523	522305	4	32	3548
11	623823	626563	3	40	5671
11	624777	627771	3	73	4071
11	636443	642519	3	85	2298
11	640108	644278	4	68	6072
11	694451	700292	2	34	2306
11	704613	709344	4	61	6071
11	708301	711425	3	67	4967
11	709479	712854	3	56	5810
11	711430	715133	2	49	2707
11	835520	842642	4	42	764
11	840577	844567	4	56	5168
11	958522	965411	2	50	2040
11	963733	976010	3	50	879
11	1281848	1284326	5	53	404
11	1287085	1291203	3	38	3131
11	1344988	1347150	2	85	4228
11	1749667	1776431	3	40	2000
11	1798018	1805479	6	62	3103
11	1838098	1842642	2	52	1695
11	2321427	2322924	1	18	2311
11	2758637	2761887	2	49	2087
11	2835572	2840071	4	35	16
11	2923916	2927482	4	37	1510
11	3322839	3325425	4	45	903
11	3586629	3616664	4	51	4790
11	3615999	3619301	2	14	4582
11	3623226	3625263	4	53	4544
11	3624263	3628185	4	41	3287
11	3625289	3629383	3	23	4945
11	3924469	3927262	2	84	578
11	4076794	4081602	3	45	2426
11	4086398	4090056	2	81	3292
11	4087403	4091242	2	90	3740
11	4140950	4143479	2	88	4803
11	4240663	4241833	2	12	5222
11	4241230	4242701	2	22	1190
11	4242707	4249655	3	69	1923
11	4247381	4252611	3	71	2748
11	4254039	4257873	2	110	1348
11	4254947	4263830	3	98	5186
11	4257882	4264841	2	98	4958
11	4263875	4275175	2	89	3725
11	4275196	4285118	7	98	3674
11	4283433	4286589	3	107	4193
11	4285141	4288413	3	101	2491
11	4286592	4289376	2	74	32
11	4289379	4292355	3	34	682
11	4290623	4296174	4	84	741
11	4292362	4299000	4	114	4710
11	4299046	4303967	3	94	4622
11	4302755	4310497	3	100	2515
11	4333018	4337832	2	61	3910
11	4335555	4342987	2	74	5441
11	4799673	4803162	3	34	1763
11	4803164	4808945	2	45	57
11	4807259	4810952	3	33	1615
11	4809341	4811620	3	25	5880
11	4811130	4813016	3	28	1514
11	4811696	4814396	2	37	4501
11	4813018	4815934	2	61	4136
11	4814401	4817827	1	64	5152
11	4815943	4819800	2	70	1126
11	4817833	4822762	2	68	663
11	4819806	4825207	2	51	3604
11	4825330	4828666	2	71	1926
11	4832727	4842304	1	70	314
11	4839471	4844344	2	91	145
11	4848063	4851770	3	53	5099
11	4849974	4853986	3	37	2191
11	4851782	4860361	2	41	5977
11	4854018	4861953	2	41	5592
11	4869374	4875061	2	67	149
11	4872833	4876879	2	58	1165
11	4882899	4887551	1	60	3547
11	4884381	4889149	1	68	1515
11	4887565	4890000	1	75	4234
11	4889154	4891333	2	83	688
11	4898199	4901716	3	99	1992
11	4900826	4902626	3	113	4528
11	4901720	4904152	3	105	1628
11	4902635	4905251	3	91	4653
11	4904297	4906885	2	85	4626
11	4905371	4908166	3	80	3770
11	4906889	4911567	2	95	3521
11	4908167	4912448	2	98	2505
11	4911574	4915434	2	86	667
11	4912493	4916407	2	95	283
11	4916417	4920949	2	71	1556
11	4919902	4922491	2	69	3056
11	4921029	4923541	3	53	3966
11	4922497	4925613	2	56	804
11	4923577	4971307	1	100	2486
11	5093380	5098726	1	76	1542
11	5094801	5103308	2	82	3928
11	5162876	5165944	2	27	4329
11	5164159	5167061	2	31	1229
11	5644018	5647182	3	74	1264
11	5654904	5658887	2	43	1283
11	5658893	5661810	3	30	616
11	5679560	5684520	2	60	3837
11	5690266	5700086	3	71	2960
11	5697953	5702325	2	66	2857
11	5704525	5710336	1	92	1065
11	5711607	5714213	3	54	724
11	5716385	5736210	1	90	1371
11	5734848	5738243	1	77	3832
11	5743099	5745799	1	66	1537
11	5744785	5747023	1	61	5817
11	5745815	5750731	1	62	4787
11	5747024	5752083	2	76	1211
11	5751062	5752904	1	76	2130
11	5752099	5753367	1	91	4597
11	5752905	5754267	1	94	3868
11	5758838	5760584	1	53	626
11	5760590	5767923	2	78	6041
11	6220568	6222454	3	37	1144
11	6249238	6250233	2	76	5062
11	6309815	6316378	4	97	1752
11	6312414	6319100	3	88	2020
11	6316391	6320723	3	84	2670
11	6319101	6322220	1	84	1894
11	6322229	6325125	3	52	4847
11	6323160	6326694	3	82	3054
11	6325126	6328694	3	89	2966
11	6326700	6331115	3	88	4299
11	6479718	6495527	2	60	4706
11	6485872	6507105	2	77	2300
11	6509979	6514641	2	76	3235
11	6511087	6515384	2	87	3984
11	6517178	6521673	2	67	5742
11	6532988	6534870	2	93	3071
11	6533862	6535994	3	108	4631
11	6534871	6539087	3	87	5776
11	6535996	6540602	3	53	2390
11	6539113	6541849	3	56	1745
11	6540638	6542840	3	70	110
11	6541853	6544029	5	77	3276
11	6542883	6545193	3	86	3513
11	6544083	6599892	3	73	5044
11	6960089	6964233	4	48	5743
11	6967918	6975634	3	48	5120
11	6969942	6978189	3	44	5234
11	6975664	6978663	3	52	6014
11	6979182	7000569	3	86	196
11	6980844	7001035	3	96	1915
11	7036479	7039054	4	66	2184
11	7038050	7040085	1	51	2853
11	7038050	7040085	6	51	5305
11	7049039	7052097	1	85	657
11	7051056	7052818	3	87	1532
11	7054784	7058046	3	64	4057
11	7056961	7060541	3	75	3682
11	7058066	7061217	3	99	5038
11	7060562	7061816	4	108	2054
11	7065594	7066425	1	53	1426
11	7066031	7066926	4	41	5772
11	7081578	7083582	2	87	386
11	7220546	7223389	6	85	4581
11	7223397	7226318	4	58	4139
11	7224724	7227911	4	47	2248
11	7226320	7229248	3	57	1479
11	7229250	7242420	3	80	1867
11	7241729	7245447	3	93	5409
11	7245461	7249563	4	87	3692
11	7249575	7253362	3	81	3493
11	7253373	7258707	7	51	3075
11	7436929	7440495	5	68	1693
11	7444059	7459142	3	33	402
11	7445292	7459769	1	35	3899
11	7484367	7485582	6	69	6028
11	7569943	7573400	5	75	5030
11	7585482	7588755	6	62	1917
11	7592493	7593895	9	106	321
11	7605597	7611271	3	58	5910
11	7625345	7632336	2	86	4550
11	7630082	7637199	1	93	3208
11	7738873	7741132	2	74	1443
11	9714074	9717552	3	21	5875
11	9714694	9719306	3	49	319
11	9786765	9789333	7	80	3108
11	9788387	9790054	5	85	1506
11	9962378	10053307	2	45	2976
11	10585401	10595587	3	48	250
11	10680137	10681628	3	23	1088
11	12672508	12674936	2	30	3955
11	13061665	13068031	4	34	5687
11	13389376	13392197	5	40	5322
11	13732848	13733856	5	27	743
11	14001091	14004978	3	76	4628
11	14190423	14197413	1	17	3284
11	14195956	14198084	1	13	25
11	14443220	14452945	1	31	4718
11	14452035	14454593	1	32	4427
11	14612191	14614778	3	57	4731
11	14612191	14614778	6	57	790
11	15124526	15158820	1	54	2260
11	15597149	15600912	3	71	4652
11	15598871	15602253	2	62	5314
11	15757701	15760761	3	88	6042
11	15764925	15767277	1	39	4315
11	16105606	16108150	1	76	5185
11	16151446	16153132	3	52	3537
11	16152304	16153999	3	76	1225
11	16153180	16155008	3	85	1167
11	16161745	16164779	7	80	3222
11	16162933	16167408	6	90	3569
11	16167416	16169609	2	66	3468
11	16190767	16193115	3	67	3751
11	16192272	16194764	3	67	5224
11	16193120	16196176	3	68	1163
11	16215172	16217895	2	90	416
11	16215960	16219521	4	86	2516
11	16281263	16284269	3	80	3315
11	16282640	16285425	3	112	4165
11	16285442	16287888	2	130	4376
11	16286693	16289442	2	121	5135
11	16289473	16291962	3	114	3711
11	16291974	16294568	3	114	4869
11	16292793	16295352	3	109	2538
11	16294571	16296232	1	113	1605
11	16296247	16302187	3	98	5370
11	16297863	16304565	2	92	1698
11	16302202	16305268	2	97	5837
11	16304576	16307798	2	94	1372
11	16305275	16309342	3	72	2534
11	16307799	16312570	3	66	1544
11	16309346	16313426	3	93	4541
11	16312577	16315196	3	104	2569
11	16313427	16317480	3	94	4508
11	16315214	16319952	3	65	1111
11	16317538	16321749	3	50	5778
11	16321760	16324387	3	44	943
11	16322906	16326422	2	78	5389
11	16324462	16327273	2	90	3065
11	16326475	16328152	3	84	5492
11	16990580	16992434	2	78	407
11	16991819	16993505	2	85	1886
11	16998868	17002118	3	75	1892
11	17002203	17003841	2	71	554
11	17004505	17005950	4	52	5467
11	17005160	17006719	4	62	2691
11	17006744	17008388	2	75	3338
11	17007646	17009155	3	80	148
11	17009156	17012183	3	92	2860
11	17010413	17015480	2	80	5585
11	17016738	17020479	4	67	3658
11	17019523	17023021	3	68	5181
11	17023065	17025890	4	81	3865
11	17025165	17030442	3	68	5915
11	17035007	17036683	4	88	2104
11	17077412	17082354	2	82	5706
11	17113320	17119509	5	105	2933
11	17119695	17166936	4	81	1798
11	17195694	17203294	4	86	2310
11	17197097	17207422	4	92	1471
11	17210326	17212823	3	51	3105
11	17237166	17260570	5	88	997
11	17262350	17272405	4	94	1624
11	17264595	17285453	4	93	1956
11	17272420	17286248	4	104	1454
11	17285511	17289905	5	112	5606
11	17312774	17315918	5	83	5473
11	17313928	17319414	4	65	4265
11	17315920	17322963	8	70	3144
11	17323010	17326975	2	105	5805
11	17326998	17333154	2	97	2205
11	17331038	17336842	4	92	6062
11	17333202	17340058	4	87	2444
11	17336853	17342828	4	89	5413
11	17340109	17344041	4	101	6036
11	17342888	17345109	4	107	1248
11	17355101	17377941	4	59	4657
11	17368375	17380444	3	79	2912
11	17377950	17381843	3	60	4248
11	17380474	17382928	4	33	5124
11	17381895	17384104	4	33	4367
