	ID	NAME	COUNTRY	REGION	sNMF_K3	Jap_K4	K9_cluster	Initial_subpop	genoIndex	code	label
835	IRIS_313-10960	SUNGKAI	Indonesia	As5	2	4	GJ-trp	trop	1850	2	trop
836	IRIS_313-10994	PANGETAN	Philippines	As5	2	2	GJ-trp	trop	1884	2	trop
837	IRIS_313-10999	LANDEO	Indonesia	As5	2	4	GJ-trp	trop	1889	2	trop
838	IRIS_313-11007	PULUT_BONGO	Indonesia	As5	2	2	GJ-trp	trop	1896	2	trop
839	IRIS_313-11008	PULUT_CENRANA	Indonesia	As5	2	6	GJ-trp	trop	1897	2	trop
840	IRIS_313-11009	PULUT_HALAPA	Indonesia	As5	2	4	GJ-trp	trop	1898	2	trop
841	IRIS_313-11044	BUKU	Malaysia	As4	2	6	GJ-trp	trop	1933	2	trop
842	IRIS_313-11045	ENGKABANG	Malaysia	As4	2	4	GJ-trp	trop	1934	2	trop
843	IRIS_313-11073	KHAO_DAM	Laos	As4	2	3	GJ-sbtrp	subtrop	1962	2	subtrop
844	IRIS_313-11075	KHAO_NAM_YEN	Laos	As4	2	6	GJ-adm	japx	1964	2	japx
845	IRIS_313-11077	LAI_HANG_HMA	Laos	As4	2	3	GJ-sbtrp	subtrop	1966	2	subtrop
846	IRIS_313-11094	MAK_BOUAP	Laos	As4	2	3	GJ-sbtrp	subtrop	1983	2	subtrop
847	IRIS_313-11183	KETAN_LEMBAYUNGAN	Indonesia	As5	2	4	GJ-trp	trop	2072	2	trop
848	IRIS_313-11311	CICIH_KAPUK	Indonesia	As5	2	2	GJ-trp	trop	2193	2	trop
849	IRIS_313-11328	PADI_BURIH	Malaysia	As4	2	4	GJ-trp	trop	2210	2	trop
850	IRIS_313-11329	PADI_JALAI_BELA	Malaysia	As4	2	4	GJ-trp	trop	2211	2	trop
851	IRIS_313-11337	LAWA_AN	Philippines	As5	2	4	GJ-trp	trop	2217	2	trop
852	IRIS_313-11464	CARAWI	Philippines	As5	2	4	GJ-trp	trop	2335	2	trop
853	IRIS_313-11473	KINTOMAN_(TOD_DOY)	Philippines	As5	2	4	GJ-trp	trop	2340	2	trop
854	IRIS_313-11494	IC_25690	India	As2a	2	3	GJ-sbtrp	subtrop	2358	2	subtrop
855	IRIS_313-11495	ANENOE	Indonesia	As5	2	4	GJ-trp	trop	2359	2	trop
856	IRIS_313-11496	BALU_PRIA	Indonesia	As5	2	2	GJ-trp	trop	2360	2	trop
857	IRIS_313-11511	WAGASAN_(RED)	Philippines	As5	2	4	GJ-trp	trop	2371	2	trop
858	IRIS_313-11522	XINTUAN_HEI_GU	China	As6	2	5	GJ-adm	japx	2378	2	japx
859	IRIS_313-11571	BAI_MANG_AI_ZHONG	China	As6	2	5	GJ-tmp	temp	2417	2	temp
860	IRIS_313-11574	HEI_TOU_HONG	China	As6	2	5	GJ-tmp	temp	2420	2	temp
861	IRIS_313-11575	HONG_PI_NUO	China	As6	2	5	GJ-tmp	temp	2421	2	temp
862	IRIS_313-11582	WAN_GENG_BAI_DAO_TOU	China	As6	2	5	GJ-tmp	temp	2427	2	temp
863	IRIS_313-11611	YAH_YAW	Thailand	As4	2	4	GJ-trp	trop	2448	2	trop
864	IRIS_313-11623	KAO_SONG_HAI	China	As6	2	3	GJ-sbtrp	subtrop	2457	2	subtrop
865	IRIS_313-11651	FEI_ZHAO_12	China	As6	2	5	GJ-tmp	temp	2480	2	temp
866	IRIS_313-11652	GONG_SHE_9	China	As6	2	5	GJ-tmp	temp	2481	2	temp
867	IRIS_313-11653	MA_SHE_8	China	As6	2	5	GJ-tmp	temp	2482	2	temp
868	IRIS_313-11654	PL_3165	China	As6	2	5	GJ-tmp	temp	2483	2	temp
869	IRIS_313-11655	SI_WAN_14	China	As6	2	5	GJ-tmp	temp	2484	2	temp
870	IRIS_313-11661	91-382	Bhutan	As2d	2	5	GJ-tmp	temp	2490	2	temp
871	IRIS_313-11672	RAI_MANULA	Nepal	As2b	2	5	GJ-tmp	temp	2499	2	temp
872	IRIS_313-11673	BURI_BURING	Philippines	As5	2	4	GJ-trp	trop	2500	2	trop
873	IRIS_313-11689	DECHANGBYEO	SouthKorea	As7	2	5	GJ-tmp	temp	2515	2	temp
874	IRIS_313-11691	SHANGYIPA	Bhutan	As2d	2	3	GJ-sbtrp	subtrop	2517	2	subtrop
875	IRIS_313-11736	MALAGKIT_(PINELIPE)	Philippines	As5	2	4	GJ-trp	trop	2555	2	trop
876	IRIS_313-11788	CANLUBANG	Philippines	As5	2	5	GJ-adm	japx	2596	2	japx
877	IRIS_313-11800	FAN_GENG_6	China	As6	2	5	GJ-tmp	temp	2608	2	temp
878	IRIS_313-11829	MUNJI	Pakistan	As1	2	5	GJ-tmp	temp	2637	2	temp
879	IRIS_313-11831	KHAO'_DAENG_HAWM	Thailand	As4	2	3	GJ-sbtrp	subtrop	2639	2	subtrop
880	IRIS_313-11832	AE_WAWNG_POO_DOO	Thailand	As4	2	3	GJ-sbtrp	subtrop	2640	2	subtrop
881	IRIS_313-11834	BUENG_MONG_LENG_WE	Thailand	As4	2	3	GJ-sbtrp	subtrop	2642	2	subtrop
882	IRIS_313-11846	TON_TIA_GUAY_NU	Thailand	As4	2	3	GJ-sbtrp	subtrop	2654	2	subtrop
883	IRIS_313-11851	DUNA_AL	Philippines	As5	2	4	GJ-trp	trop	2658	2	trop
884	IRIS_313-11875	CHUBU_17	Japan	As7	2	5	GJ-tmp	temp	2679	2	temp
885	IRIS_313-11892	HO_MOK	Thailand	As4	2	3	GJ-sbtrp	subtrop	2692	2	subtrop
886	IRIS_313-11897	PHIT_CHZK	Thailand	As4	2	3	GJ-sbtrp	subtrop	2697	2	subtrop
887	IRIS_313-11900	PLE_LIA	Thailand	As4	2	3	GJ-sbtrp	subtrop	2700	2	subtrop
888	IRIS_313-11908	DUAN_SHEN_ZI	China	As6	2	5	GJ-tmp	temp	2708	2	temp
889	IRIS_313-11913	BUAGKOG	Philippines	As5	2	4	GJ-trp	trop	2713	2	trop
890	IRIS_313-11922	KHAO'_NAN	Thailand	As4	2	3	GJ-sbtrp	subtrop	2722	2	subtrop
891	IRIS_313-11924	NAM_JAM	Thailand	As4	2	3	GJ-sbtrp	subtrop	2724	2	subtrop
892	IRIS_313-11928	DAYRON_MARANGRAS	Philippines	As5	2	4	GJ-trp	trop	2728	2	trop
893	IRIS_313-11929	GILINGAN_MARANGRAS	Philippines	As5	2	4	GJ-trp	trop	2729	2	trop
894	IRIS_313-11971	PARE_LAMBAN_BINGKA	Indonesia	As5	2	2	GJ-trp	trop	2769	2	trop
895	IRIS_313-11973	NOINJO	SouthKorea	As7	2	5	GJ-tmp	temp	2770	2	temp
896	IRIS_313-11984	BLAU_BLA	Vietnam	As4	2	5	GJ-tmp	temp	2781	2	temp
897	IRIS_313-11994	KALINDIG	Philippines	As5	2	4	GJ-trp	trop	2791	2	trop
898	IRIS_313-11995	PINUTYUKAN	Philippines	As5	2	4	GJ-trp	trop	2792	2	trop
899	IRIS_313-12003	GYEONGSAN_1	SouthKorea	As7	2	5	GJ-tmp	temp	2799	2	temp
900	IRIS_313-12006	PADI_HANGIR	Malaysia	As4	2	4	GJ-trp	trop	2802	2	trop
901	IRIS_313-12045	BUYAN	Indonesia	As5	2	4	GJ-trp	trop	2831	2	trop
902	IRIS_313-12051	TINOLDO_MARANGRAS	Philippines	As5	2	4	GJ-trp	trop	2837	2	trop
903	IRIS_313-12059	LIGEN_2	China	As6	2	5	GJ-tmp	temp	2844	2	temp
904	IRIS_313-12060	LIJIAN_942	China	As6	2	5	GJ-adm	japx	2845	2	japx
905	IRIS_313-12061	YUNLEN_13	China	As6	2	5	GJ-tmp	temp	2846	2	temp
906	IRIS_313-12068	PULUT_KETAN	Indonesia	As5	2	4	GJ-trp	trop	2851	2	trop
907	IRIS_313-12070	BABELIONG	Malaysia	As4	2	4	GJ-trp	trop	2853	2	trop
908	IRIS_313-12071	NIA	Laos	As4	2	3	GJ-sbtrp	subtrop	2854	2	subtrop
909	IRIS_313-12108	PARAI_JALEY_MASIK	Malaysia	As4	2	4	GJ-trp	trop	2872	2	trop
910	IRIS_313-12129	MON_LAI	Laos	As4	2	3	GJ-sbtrp	subtrop	2878	2	subtrop
911	IRIS_313-12134	THATENG	Laos	As4	2	3	GJ-sbtrp	subtrop	2882	2	subtrop
912	IRIS_313-12144	GINAYANGGANG	Philippines	As5	2	4	GJ-trp	trop	2889	2	trop
913	IRIS_313-12164	PA_YANG_NOEUGN	Cambodia	As4	2	6	GJ-adm	japx	2896	2	japx
914	IRIS_313-12200	LEUANG	Laos	As4	2	3	GJ-sbtrp	subtrop	2907	2	subtrop
915	IRIS_313-12217	WEONJU_8	SouthKorea	As7	2	5	GJ-tmp	temp	2910	2	temp
916	IRIS_313-12226	PANG	Laos	As4	2	3	GJ-sbtrp	subtrop	2916	2	subtrop
917	IRIS_313-12227	SET	Laos	As4	2	3	GJ-sbtrp	subtrop	2917	2	subtrop
918	IRIS_313-12228	SOM	Laos	As4	2	3	GJ-sbtrp	subtrop	2918	2	subtrop
919	IRIS_313-12242	KHAO_KHOT	Laos	As4	2	3	GJ-sbtrp	subtrop	2927	2	subtrop
920	IRIS_313-12252	A_MOUK	Laos	As4	2	3	GJ-sbtrp	subtrop	2933	2	subtrop
921	IRIS_313-12258	DON	Laos	As4	2	3	GJ-sbtrp	subtrop	2936	2	subtrop
922	IRIS_313-12262	NYAE	Laos	As4	2	3	GJ-sbtrp	subtrop	2940	2	subtrop
923	IRIS_313-12265	KON_SIM	Laos	As4	2	3	GJ-sbtrp	subtrop	2942	2	subtrop
924	IRIS_313-12272	MALAGKIT_(ITIM)	Philippines	As5	2	4	GJ-trp	trop	2948	2	trop
925	IRIS_313-12285	PADI_MIAT_(KECIL)	Malaysia	As4	2	4	GJ-trp	trop	2958	2	trop
926	IRIS_313-12289	YARSABA	Myanmar	As3	2	3	GJ-sbtrp	subtrop	2962	2	subtrop
927	IRIS_313-12299	MUANG_TAY	Laos	As4	2	3	GJ-sbtrp	subtrop	2968	2	subtrop
928	IRIS_313-12307	POU	Laos	As4	2	3	GJ-sbtrp	subtrop	2974	2	subtrop
929	IRIS_313-12312	TA_SENG	Laos	As4	2	3	GJ-sbtrp	subtrop	2978	2	subtrop
930	IRIS_313-12313	LAI_HIN	Laos	As4	2	3	GJ-sbtrp	subtrop	2979	2	subtrop
931	IRIS_313-12321	LG_10344	Laos	As4	2	3	GJ-sbtrp	subtrop	2981	2	subtrop
932	IRIS_313-12322	VOK	Laos	As4	2	3	GJ-sbtrp	subtrop	2982	2	subtrop
933	IRIS_313-12323	BAN_KEO	Laos	As4	2	3	GJ-sbtrp	subtrop	2983	2	subtrop
934	IRIS_313-12330	CHAO_PEE	Laos	As4	2	3	GJ-sbtrp	subtrop	2987	2	subtrop
935	IRIS_313-12336	DO_LEUANG	Laos	As4	2	3	GJ-sbtrp	subtrop	2990	2	subtrop
936	IRIS_313-12337	DOK_HIEN_NOI	Laos	As4	2	3	GJ-sbtrp	subtrop	2991	2	subtrop
937	IRIS_313-12340	NYAO	Laos	As4	2	3	GJ-sbtrp	subtrop	2992	2	subtrop
938	IRIS_313-12341	NYON	Laos	As4	2	3	GJ-sbtrp	subtrop	2993	2	subtrop
939	IRIS_313-12342	HAI_NA	Laos	As4	2	3	GJ-sbtrp	subtrop	2994	2	subtrop
940	IRIS_313-12346	LAB	Laos	As4	2	3	GJ-sbtrp	subtrop	2997	2	subtrop
941	IRIS_313-12348	LOUK_NOK	Laos	As4	2	3	GJ-sbtrp	subtrop	2999	2	subtrop
942	IRIS_313-12349	MAK_KHEUA_DENG	Laos	As4	2	3	GJ-sbtrp	subtrop	3000	2	subtrop
943	IRIS_313-12350	MAK_KHEUA_KANG	Laos	As4	2	3	GJ-sbtrp	subtrop	3001	2	subtrop
944	IRIS_313-12351	KHAO_LOUANG	Laos	As4	2	3	GJ-sbtrp	subtrop	3002	2	subtrop
945	IRIS_313-12352	MEE	Laos	As4	2	3	GJ-sbtrp	subtrop	3003	2	subtrop
946	IRIS_313-12353	MOK	Laos	As4	2	3	GJ-sbtrp	subtrop	3004	2	subtrop
947	IRIS_313-15904	JINBUBYEO	SouthKorea	As7	2	5	GJ-tmp	temp	3015	2	temp
